scenario_id,company_id,occurrence_count,overlap_rank
18225,14987,1,3.0
18225,15017,1,4.0
18225,15101,1,5.0
18226,15390,1,1.0
18227,15097,1,1.0
18228,15289,1,1.0
18229,15670,1,1.0
18230,15820,2,1.0
18231,15663,1,1.0
18233,15203,2,1.0
18233,15518,2,2.0
18233,15467,1,3.0
18233,15568,1,4.0
18233,14926,1,5.0
18234,15414,1,1.0
18234,15431,1,2.0
18235,15129,1,1.0
18235,15229,1,2.0
18235,15897,1,3.0
18236,15107,2,1.0
18237,14929,1,1.0
18237,15898,1,2.0
18238,15177,1,1.0
18239,16035,1,1.0
18240,15427,3,1.0
18240,14926,1,2.0
18240,14953,1,3.0
18240,15095,1,4.0
18240,15104,1,5.0
18241,15009,2,1.0
18242,15009,1,1.0
18243,14918,1,1.0
18243,15007,1,2.0
18244,14918,1,1.0
18244,15007,1,2.0
18244,15039,1,3.0
18244,15319,1,4.0
18245,15685,1,1.0
18245,15951,1,2.0
18245,14939,1,3.0
18245,15898,1,4.0
18246,15395,1,1.0
18247,15878,1,1.0
18248,14898,2,1.0
18248,15498,1,2.0
18249,14862,1,1.0
18249,15069,1,2.0
18249,15138,1,3.0
18250,15018,1,1.0
18251,15260,1,1.0
18253,15214,1,1.0
18253,15492,1,2.0
18254,15701,1,1.0
18255,15116,1,1.0
18255,15283,1,2.0
18255,15407,1,3.0
18255,15481,1,4.0
18255,15514,1,5.0
18256,15034,1,1.0
18256,15441,1,2.0
18257,15608,1,1.0
18258,15579,1,1.0
18258,15080,1,2.0
18258,15923,1,3.0
18258,15805,1,4.0
18258,15154,1,5.0
18259,15156,1,1.0
18261,15064,2,1.0
18262,14839,1,1.0
18262,15064,1,2.0
18262,15315,1,3.0
18262,15639,1,4.0
18262,15673,1,5.0
18263,15016,1,1.0
18263,15160,1,2.0
18263,15228,1,3.0
18263,15362,1,4.0
18263,15410,1,5.0
18265,15016,1,1.0
18265,15160,1,2.0
18265,15228,1,3.0
18265,15362,1,4.0
18265,15410,1,5.0
18266,15593,1,1.0
18266,15813,1,2.0
18267,14921,1,1.0
18267,15146,1,2.0
18267,15649,1,3.0
18267,15704,1,4.0
18267,15997,1,5.0
18269,15489,1,1.0
18270,15184,1,1.0
18270,15565,1,2.0
18270,15688,1,3.0
18270,16021,1,4.0
18271,15620,1,1.0
18273,15415,2,1.0
18273,15498,2,2.0
18273,15015,1,3.0
18273,15776,1,4.0
18273,14898,1,5.0
18274,15477,1,1.0
18275,15702,1,1.0
18275,15959,1,2.0
18276,14984,1,1.0
18276,15103,1,2.0
18276,15683,1,3.0
18276,15866,1,4.0
18276,15871,1,5.0
18277,15273,3,1.0
18277,16013,1,2.0
18278,15897,1,1.0
18278,15841,1,2.0
18279,15424,1,1.0
18280,14862,1,1.0
18280,15069,1,2.0
18280,15138,1,3.0
18281,15761,3,1.0
18282,14961,1,1.0
18282,15794,1,2.0
18283,15770,1,1.0
18284,15026,2,1.0
18285,15012,2,1.0
18285,15613,1,2.0
18286,15147,2,1.0
18286,15789,1,2.0
18287,14946,1,1.0
18287,15115,1,2.0
18288,15026,1,1.0
18289,15640,3,1.0
18289,15547,2,2.0
18289,15333,1,3.0
18289,15505,1,4.0
18289,15815,1,5.0
18290,15256,1,1.0
18291,15996,1,1.0
18292,15173,1,1.0
18292,15670,1,2.0
18293,15689,1,1.0
18294,15134,1,1.0
18294,15867,1,2.0
18294,15874,1,3.0
18294,15266,1,4.0
18294,15670,1,5.0
18295,14926,1,1.0
18295,14953,1,2.0
18295,15095,1,3.0
18295,15104,1,4.0
18295,15114,1,5.0
18296,14876,3,1.0
18296,15332,1,2.0
18296,15605,1,3.0
18296,15664,1,4.0
18296,16024,1,5.0
18297,14910,1,1.0
18297,15462,1,2.0
18298,15994,1,1.0
18299,14940,1,1.0
18300,15997,2,1.0
18300,16020,2,2.0
18300,14921,1,3.0
18300,15146,1,4.0
18300,15649,1,5.0
18301,14946,1,1.0
18301,15060,1,2.0
18301,15232,1,3.0
18301,15814,1,4.0
18301,15389,1,5.0
18302,15898,2,1.0
18302,15971,1,2.0
18302,14988,1,3.0
18302,15023,1,4.0
18302,15157,1,5.0
18303,14891,1,1.0
18304,14891,1,1.0
18305,14891,1,1.0
18306,15262,1,1.0
18306,15671,1,2.0
18307,15313,1,1.0
18307,15671,1,2.0
18308,14869,1,1.0
18309,15534,1,1.0
18310,15412,1,1.0
18310,15523,1,2.0
18311,15412,1,1.0
18311,15523,1,2.0
18312,15620,2,1.0
18313,16035,3,1.0
18313,15084,2,2.0
18313,15503,2,3.0
18313,15668,2,4.0
18313,15391,1,5.0
18314,16015,1,1.0
18315,14851,1,1.0
18315,14852,1,2.0
18315,14885,1,3.0
18315,15349,1,4.0
18315,15423,1,5.0
18316,15211,2,1.0
18317,15092,1,1.0
18317,15219,1,2.0
18317,15230,1,3.0
18317,15284,1,4.0
18317,15393,1,5.0
18319,15795,2,1.0
18319,15263,1,2.0
18319,15211,1,3.0
18319,15246,1,4.0
18319,15641,1,5.0
18320,15114,3,1.0
18320,14926,1,2.0
18320,14953,1,3.0
18320,15095,1,4.0
18320,15104,1,5.0
18321,15119,1,1.0
18321,15295,1,2.0
18321,15955,1,3.0
18322,15656,1,1.0
18323,15122,1,1.0
18323,15149,1,2.0
18323,15561,1,3.0
18323,15656,1,4.0
18323,15955,1,5.0
18324,15049,1,1.0
18324,15083,1,2.0
18324,15122,1,3.0
18324,15899,1,4.0
18325,15003,3,1.0
18325,15947,1,2.0
18325,15024,1,3.0
18325,15185,1,4.0
18325,15226,1,5.0
18326,15963,1,1.0
18328,15589,1,1.0
18329,15009,1,1.0
18329,15910,1,2.0
18330,14932,1,1.0
18331,14893,1,1.0
18331,14909,1,2.0
18331,15047,1,3.0
18331,15053,1,4.0
18331,15093,1,5.0
18332,16020,1,1.0
18333,16009,3,1.0
18333,15748,1,2.0
18334,15009,1,1.0
18335,14873,1,1.0
18336,15538,1,1.0
18337,14869,1,1.0
18338,14906,2,1.0
18338,14837,1,2.0
18339,15819,2,1.0
18340,15030,1,1.0
18340,15062,1,2.0
18340,15345,1,3.0
18340,15575,1,4.0
18341,15030,1,1.0
18341,15345,1,2.0
18341,15575,1,3.0
18341,15834,1,4.0
18342,15004,1,1.0
18342,15414,1,2.0
18342,15772,1,3.0
18342,15803,1,4.0
18344,15156,1,1.0
18344,15218,1,2.0
18345,15006,1,1.0
18345,15651,1,2.0
18347,14861,1,1.0
18348,14916,1,1.0
18348,15005,1,2.0
18348,15072,1,3.0
18348,15190,1,4.0
18348,15515,1,5.0
18349,15685,1,1.0
18349,15951,1,2.0
18350,15452,1,1.0
18351,14982,1,1.0
18352,15092,1,1.0
18352,15230,1,2.0
18352,15562,1,3.0
18353,15424,1,1.0
18354,15928,1,1.0
18355,15856,1,1.0
18356,15822,1,1.0
18357,14898,1,1.0
18357,15498,1,2.0
18358,15313,1,1.0
18358,15671,1,2.0
18358,14873,1,3.0
18360,15200,1,1.0
18360,15925,1,2.0
18360,15944,1,3.0
18361,15497,1,1.0
18362,15431,1,1.0
18363,15466,2,1.0
18363,14843,1,2.0
18363,14864,1,3.0
18363,14881,1,4.0
18363,14904,1,5.0
18364,15016,1,1.0
18364,15160,1,2.0
18364,15228,1,3.0
18364,15362,1,4.0
18364,15410,1,5.0
18365,15474,1,1.0
18365,15535,1,2.0
18365,15677,1,3.0
18365,15754,1,4.0
18365,15825,1,5.0
18366,14942,1,1.0
18366,15323,1,2.0
18366,15792,1,3.0
18367,15374,2,1.0
18367,15261,1,2.0
18367,15559,1,3.0
18367,15716,1,4.0
18367,15851,1,5.0
18368,15063,1,1.0
18370,15685,1,1.0
18370,15951,1,2.0
18371,15605,3,1.0
18371,14876,1,2.0
18371,15332,1,3.0
18371,15664,1,4.0
18371,16024,1,5.0
18372,15489,1,1.0
18376,14887,1,1.0
18377,15016,1,1.0
18377,15160,1,2.0
18377,15228,1,3.0
18377,15362,1,4.0
18377,15410,1,5.0
18378,15173,1,1.0
18378,15670,1,2.0
18379,15432,1,1.0
18380,15298,3,1.0
18381,15077,1,1.0
18381,15871,1,2.0
18382,15836,1,1.0
18383,15054,1,1.0
18384,15679,1,1.0
18385,15685,1,1.0
18385,15289,1,2.0
18385,14915,1,3.0
18386,15685,1,1.0
18386,15951,1,2.0
18387,15435,1,1.0
18388,15435,1,1.0
18389,15435,1,1.0
18390,15149,3,1.0
18390,15122,1,2.0
18390,15561,1,3.0
18390,15656,1,4.0
18390,15955,1,5.0
18391,15485,1,1.0
18392,14891,1,1.0
18392,15055,1,2.0
18392,15573,1,3.0
18392,15924,1,4.0
18392,15593,1,5.0
18393,15027,1,1.0
18393,15907,1,2.0
18394,15245,1,1.0
18395,15184,2,1.0
18395,15565,1,2.0
18395,15688,1,3.0
18395,16021,1,4.0
18395,15245,1,5.0
18396,14891,1,1.0
18397,15534,1,1.0
18397,15828,1,2.0
18398,14955,1,1.0
18399,14847,1,1.0
18400,14891,1,1.0
18401,15049,1,1.0
18401,15083,1,2.0
18401,15122,1,3.0
18401,15899,1,4.0
18402,15907,1,1.0
18403,15027,1,1.0
18403,15907,1,2.0
18404,15534,1,1.0
18405,14987,1,1.0
18407,15773,1,1.0
18408,15217,1,1.0
18408,15773,1,2.0
18409,15028,1,1.0
18409,14887,1,2.0
18410,15290,2,1.0
18410,15028,1,2.0
18410,15913,1,3.0
18410,15384,1,4.0
18411,14974,1,1.0
18412,15638,1,1.0
18413,15156,1,1.0
18414,14873,1,1.0
18415,15339,1,1.0
18416,15489,2,1.0
18416,14946,1,2.0
18416,15115,1,3.0
18416,15998,1,4.0
18417,15685,1,1.0
18417,15951,1,2.0
18418,15265,3,1.0
18419,15224,1,1.0
18420,15882,2,1.0
18421,15339,2,1.0
18422,15207,1,1.0
18423,14846,1,1.0
18423,14896,1,2.0
18423,14924,1,3.0
18423,15015,1,4.0
18423,15079,1,5.0
18424,15176,2,1.0
18424,15121,1,2.0
18424,15204,1,3.0
18424,15307,1,4.0
18424,15696,1,5.0
18425,16001,2,1.0
18425,15023,2,2.0
18425,14988,1,3.0
18425,15157,1,4.0
18425,15356,1,5.0
18426,14837,1,1.0
18426,15143,1,2.0
18426,15199,1,3.0
18426,15735,1,4.0
18426,15806,1,5.0
18427,15177,1,1.0
18429,15704,1,1.0
18430,15903,1,1.0
18431,15489,2,1.0
18431,15998,1,2.0
18431,15065,1,3.0
18432,15116,1,1.0
18432,15283,1,2.0
18432,15407,1,3.0
18432,15481,1,4.0
18432,15514,1,5.0
18433,15312,4,1.0
18433,15001,1,2.0
18434,15231,1,1.0
18436,15212,3,1.0
18437,15994,2,1.0
18437,15878,1,2.0
18438,15343,1,1.0
18438,15501,1,2.0
18438,15631,1,3.0
18439,15143,1,1.0
18439,15294,1,2.0
18440,15245,1,1.0
18441,15873,1,1.0
18442,14983,1,1.0
18443,15522,2,1.0
18444,15518,3,1.0
18444,14843,1,2.0
18444,14986,1,3.0
18444,15055,1,4.0
18444,15144,1,5.0
18445,15422,2,1.0
18445,14843,1,2.0
18445,15016,1,3.0
18445,15121,1,4.0
18445,15362,1,5.0
18446,14845,2,1.0
18447,15890,1,1.0
18448,15270,1,1.0
18449,15971,1,1.0
18450,15620,1,1.0
18451,14890,1,1.0
18451,15071,1,2.0
18451,15344,1,3.0
18451,15467,1,4.0
18451,15666,1,5.0
18452,15636,1,1.0
18452,15906,1,2.0
18453,15116,1,1.0
18453,15283,1,2.0
18453,15407,1,3.0
18453,15481,1,4.0
18453,15514,1,5.0
18454,14895,3,1.0
18454,14865,2,2.0
18454,15202,1,3.0
18454,15473,1,4.0
18454,15358,1,5.0
18455,15682,3,1.0
18455,14979,1,2.0
18455,15599,1,3.0
18456,14937,1,1.0
18457,15426,2,1.0
18457,15102,1,2.0
18458,15620,1,1.0
18461,15028,1,1.0
18461,15244,1,2.0
18461,15667,1,3.0
18461,15803,1,4.0
18461,16003,1,5.0
18462,15230,1,1.0
18463,15513,1,1.0
18464,15534,1,1.0
18465,15209,2,1.0
18465,16005,1,2.0
18466,15288,1,1.0
18466,15531,1,2.0
18467,15193,2,1.0
18468,14836,1,1.0
18468,15494,1,2.0
18468,15985,1,3.0
18469,14893,1,1.0
18469,14909,1,2.0
18469,15047,1,3.0
18469,15053,1,4.0
18469,15093,1,5.0
18470,15419,1,1.0
18471,14942,1,1.0
18471,15323,1,2.0
18471,15792,1,3.0
18472,15391,1,1.0
18472,15676,1,2.0
18472,15698,1,3.0
18472,15799,1,4.0
18472,15838,1,5.0
18473,14918,1,1.0
18473,15007,1,2.0
18473,15039,1,3.0
18473,15319,1,4.0
18474,15559,3,1.0
18474,14926,1,2.0
18474,14953,1,3.0
18474,15095,1,4.0
18474,15104,1,5.0
18475,15744,1,1.0
18475,15932,1,2.0
18476,14836,1,1.0
18476,15144,1,2.0
18477,15003,1,1.0
18478,15374,2,1.0
18478,15261,1,2.0
18478,15559,1,3.0
18478,15716,1,4.0
18478,15851,1,5.0
18479,15152,1,1.0
18480,14853,1,1.0
18480,15141,1,2.0
18480,15220,1,3.0
18480,15233,1,4.0
18480,15277,1,5.0
18481,15340,2,1.0
18482,15194,1,1.0
18482,15421,1,2.0
18482,15136,1,3.0
18483,15869,1,1.0
18484,15407,1,1.0
18484,15661,1,2.0
18484,15763,1,3.0
18485,15059,3,1.0
18485,15661,1,2.0
18485,15496,1,3.0
18485,15972,1,4.0
18486,15617,2,1.0
18486,15180,1,2.0
18486,15344,1,3.0
18486,15857,1,4.0
18487,15016,1,1.0
18487,15160,1,2.0
18487,15228,1,3.0
18487,15362,1,4.0
18487,15410,1,5.0
18488,15977,2,1.0
18488,16019,1,2.0
18489,14863,1,1.0
18489,15043,1,2.0
18489,15364,1,3.0
18489,15379,1,4.0
18489,15388,1,5.0
18490,15660,1,1.0
18491,15660,2,1.0
18492,15838,1,1.0
18493,14853,1,1.0
18493,15141,1,2.0
18493,15220,1,3.0
18493,15233,1,4.0
18493,15277,1,5.0
18494,14893,1,1.0
18494,14909,1,2.0
18494,15047,1,3.0
18494,15053,1,4.0
18494,15093,1,5.0
18495,15557,1,1.0
18496,15116,1,1.0
18496,15283,1,2.0
18496,15407,1,3.0
18496,15481,1,4.0
18496,15514,1,5.0
18497,15116,1,1.0
18497,15283,1,2.0
18497,15407,1,3.0
18497,15481,1,4.0
18497,15514,1,5.0
18498,15256,1,1.0
18499,15128,3,1.0
18499,15670,2,2.0
18499,15753,1,3.0
18499,15173,1,4.0
18500,15256,1,1.0
18500,15582,1,2.0
18501,14952,1,1.0
18501,15118,1,2.0
18501,15469,1,3.0
18501,15060,1,4.0
18501,15156,1,5.0
18502,15724,2,1.0
18502,15031,1,2.0
18503,15533,1,1.0
18504,15782,1,1.0
18505,15156,1,1.0
18506,16035,3,1.0
18506,15869,2,2.0
18506,15494,1,3.0
18506,15509,1,4.0
18506,15551,1,5.0
18507,15035,2,1.0
18507,16031,2,2.0
18507,15150,1,3.0
18507,15325,1,4.0
18507,15684,1,5.0
18508,14940,2,1.0
18508,14898,2,2.0
18508,15721,1,3.0
18508,15886,1,4.0
18508,15498,1,5.0
18510,15471,1,1.0
18510,15914,1,2.0
18511,15052,2,1.0
18511,15352,1,2.0
18511,15483,1,3.0
18512,14854,1,1.0
18513,15456,1,1.0
18514,15114,1,1.0
18515,15116,1,1.0
18516,15536,1,1.0
18517,14836,1,1.0
18517,15494,1,2.0
18517,15985,1,3.0
18519,15116,1,1.0
18519,15283,1,2.0
18519,15407,1,3.0
18519,15481,1,4.0
18519,15514,1,5.0
18520,15239,1,1.0
18521,15082,1,1.0
18522,14893,1,1.0
18522,14909,1,2.0
18522,15047,1,3.0
18522,15053,1,4.0
18522,15093,1,5.0
18523,15465,1,1.0
18523,15723,1,2.0
18523,14853,1,3.0
18523,15146,1,4.0
18523,15425,1,5.0
18524,15465,1,1.0
18524,15723,1,2.0
18524,14853,1,3.0
18524,15146,1,4.0
18524,15425,1,5.0
18525,15465,1,1.0
18526,15067,1,1.0
18526,15205,1,2.0
18526,15558,1,3.0
18526,15711,1,4.0
18526,15017,1,5.0
18527,15067,1,1.0
18527,15205,1,2.0
18527,15558,1,3.0
18527,15711,1,4.0
18527,15017,1,5.0
18528,15067,1,1.0
18528,15205,1,2.0
18528,15017,1,3.0
18528,15132,1,4.0
18528,15254,1,5.0
18532,15744,1,1.0
18533,15193,1,1.0
18533,15035,1,2.0
18533,15073,1,3.0
18533,15141,1,4.0
18533,15652,1,5.0
18534,14953,1,1.0
18534,15916,1,2.0
18535,14900,1,1.0
18535,15911,1,2.0
18536,14900,1,1.0
18536,15242,1,2.0
18537,14928,1,1.0
18538,15401,1,1.0
18539,15016,1,1.0
18539,15160,1,2.0
18539,15228,1,3.0
18539,15362,1,4.0
18539,15410,1,5.0
18540,15256,1,1.0
18540,15173,1,2.0
18540,15670,1,3.0
18542,14968,1,1.0
18542,15968,1,2.0
18543,16039,1,1.0
18544,14893,1,1.0
18544,14909,1,2.0
18544,15047,1,3.0
18544,15053,1,4.0
18544,15093,1,5.0
18545,15739,2,1.0
18547,15905,2,1.0
18547,14838,1,2.0
18547,14845,1,3.0
18547,15257,1,4.0
18547,15489,1,5.0
18548,16015,2,1.0
18549,16015,1,1.0
18550,15972,1,1.0
18551,14844,1,1.0
18551,15084,1,2.0
18551,15165,1,3.0
18551,15503,1,4.0
18551,15543,1,5.0
18552,16016,1,1.0
18553,14893,1,1.0
18553,14909,1,2.0
18553,15047,1,3.0
18553,15053,1,4.0
18553,15093,1,5.0
18554,14893,1,1.0
18554,14909,1,2.0
18554,15047,1,3.0
18554,15053,1,4.0
18554,15093,1,5.0
18555,14916,1,1.0
18555,15005,1,2.0
18555,15072,1,3.0
18555,15190,1,4.0
18555,15515,1,5.0
18556,15097,1,1.0
18558,15221,2,1.0
18558,15620,1,2.0
18558,14952,1,3.0
18558,15118,1,4.0
18558,15740,1,5.0
18559,14942,1,1.0
18560,15499,2,1.0
18561,15809,2,1.0
18561,15024,1,2.0
18561,15185,1,3.0
18561,15226,1,4.0
18561,15391,1,5.0
18562,15078,1,1.0
18563,15231,1,1.0
18563,15712,1,2.0
18564,14981,3,1.0
18564,15157,1,2.0
18564,15673,1,3.0
18564,16021,1,4.0
18564,15211,1,5.0
18565,16035,1,1.0
18566,14940,1,1.0
18567,16013,1,1.0
18567,15055,1,2.0
18567,15573,1,3.0
18567,15924,1,4.0
18568,15557,1,1.0
18568,15615,1,2.0
18569,14999,1,1.0
18569,15155,1,2.0
18569,15416,1,3.0
18569,15574,1,4.0
18569,15736,1,5.0
18570,15395,1,1.0
18571,15557,1,1.0
18572,15311,1,1.0
18572,15732,1,2.0
18573,14841,1,1.0
18574,14936,1,1.0
18575,15731,2,1.0
18575,14968,1,2.0
18575,15968,1,3.0
18576,15055,1,1.0
18576,15573,1,2.0
18576,15924,1,3.0
18578,15709,1,1.0
18578,15849,1,2.0
18579,14981,2,1.0
18579,15846,1,2.0
18580,15016,1,1.0
18580,15160,1,2.0
18580,15228,1,3.0
18580,15362,1,4.0
18580,15410,1,5.0
18581,15010,1,1.0
18581,15659,1,2.0
18581,15459,1,3.0
18581,15541,1,4.0
18581,15754,1,5.0
18582,15092,1,1.0
18582,15230,1,2.0
18583,15856,1,1.0
18584,15065,1,1.0
18585,15810,1,1.0
18586,15823,1,1.0
18587,15251,1,1.0
18588,14903,1,1.0
18588,15529,1,2.0
18589,15161,2,1.0
18589,15621,1,2.0
18590,15589,1,1.0
18591,15615,1,1.0
18591,15279,1,2.0
18592,14999,1,1.0
18592,15155,1,2.0
18592,15416,1,3.0
18592,15574,1,4.0
18592,15736,1,5.0
18593,16000,1,1.0
18594,15281,1,1.0
18595,15486,1,1.0
18596,14888,1,1.0
18596,15205,1,2.0
18596,14917,1,3.0
18596,14890,1,4.0
18596,15092,1,5.0
18597,15645,3,1.0
18597,15452,1,2.0
18597,15849,1,3.0
18598,14873,1,1.0
18599,14893,1,1.0
18599,14909,1,2.0
18599,15047,1,3.0
18599,15053,1,4.0
18599,15093,1,5.0
18600,15605,1,1.0
18600,15391,1,2.0
18600,15676,1,3.0
18600,15698,1,4.0
18600,15799,1,5.0
18601,14893,1,1.0
18601,14909,1,2.0
18601,15047,1,3.0
18601,15053,1,4.0
18601,15093,1,5.0
18602,14916,1,1.0
18602,15005,1,2.0
18602,15072,1,3.0
18602,15190,1,4.0
18602,15515,1,5.0
18603,15077,2,1.0
18603,15871,1,2.0
18604,15049,1,1.0
18604,15083,1,2.0
18604,15122,1,3.0
18604,15899,1,4.0
18605,15510,1,1.0
18606,15261,2,1.0
18606,15374,1,2.0
18606,15559,1,3.0
18606,15716,1,4.0
18606,15851,1,5.0
18607,15963,2,1.0
18607,14886,1,2.0
18607,15541,1,3.0
18607,15684,1,4.0
18607,15741,1,5.0
18608,15559,3,1.0
18608,14926,1,2.0
18608,14953,1,3.0
18608,15095,1,4.0
18608,15104,1,5.0
18609,14946,1,1.0
18609,15115,1,2.0
18609,14843,1,3.0
18609,14864,1,4.0
18609,14881,1,5.0
18610,15131,3,1.0
18610,15073,1,2.0
18610,15141,1,3.0
18610,15304,1,4.0
18610,15321,1,5.0
18611,15016,1,1.0
18611,15160,1,2.0
18611,15228,1,3.0
18611,15362,1,4.0
18611,15410,1,5.0
18612,15422,1,1.0
18612,15410,1,2.0
18613,14875,2,1.0
18614,15749,1,1.0
18614,15805,1,2.0
18614,15985,1,3.0
18615,15827,2,1.0
18615,15422,1,2.0
18615,14843,1,3.0
18615,15016,1,4.0
18615,15121,1,5.0
18616,15114,1,1.0
18616,15671,1,2.0
18616,15867,1,3.0
18617,15807,1,1.0
18617,15218,1,2.0
18617,14951,1,3.0
18617,14875,1,4.0
18617,14890,1,5.0
18618,15692,1,1.0
18619,15692,2,1.0
18620,15477,2,1.0
18621,14843,1,1.0
18621,14986,1,2.0
18621,15055,1,3.0
18621,15144,1,4.0
18621,15353,1,5.0
18622,15380,1,1.0
18623,15284,2,1.0
18623,15092,1,2.0
18623,15219,1,3.0
18623,15230,1,4.0
18623,15393,1,5.0
18624,15121,1,1.0
18624,15176,1,2.0
18624,15204,1,3.0
18624,15307,1,4.0
18624,15696,1,5.0
18625,15404,1,1.0
18626,15627,1,1.0
18627,15627,1,1.0
18630,15159,1,1.0
18631,15006,2,1.0
18632,15391,1,1.0
18632,15676,1,2.0
18632,15698,1,3.0
18632,15799,1,4.0
18632,15838,1,5.0
18633,14837,1,1.0
18633,15143,1,2.0
18633,15199,1,3.0
18633,15735,1,4.0
18633,15806,1,5.0
18636,15527,1,1.0
18637,14975,1,1.0
18638,15086,1,1.0
18639,14893,2,1.0
18639,14909,2,2.0
18639,15047,2,3.0
18639,15053,2,4.0
18639,15093,2,5.0
18640,14893,1,1.0
18640,14909,1,2.0
18640,15047,1,3.0
18640,15053,1,4.0
18640,15093,1,5.0
18641,16002,1,1.0
18642,15470,1,1.0
18642,15054,1,2.0
18642,15151,1,3.0
18642,14855,1,4.0
18642,15507,1,5.0
18643,15834,2,1.0
18643,15030,1,2.0
18643,15345,1,3.0
18643,15575,1,4.0
18645,15470,1,1.0
18646,14975,1,1.0
18646,15041,1,2.0
18648,15121,1,1.0
18648,15176,1,2.0
18648,15204,1,3.0
18648,15307,1,4.0
18648,15696,1,5.0
18649,15195,1,1.0
18650,15322,2,1.0
18650,15006,1,2.0
18651,14986,1,1.0
18652,15014,1,1.0
18652,15669,1,2.0
18653,15578,1,1.0
18654,15678,1,1.0
18655,15460,3,1.0
18655,15020,1,2.0
18655,16008,1,3.0
18656,14946,2,1.0
18656,15115,1,2.0
18656,15060,1,3.0
18656,15232,1,4.0
18656,15814,1,5.0
18657,15538,2,1.0
18657,15658,1,2.0
18657,15119,1,3.0
18657,15295,1,4.0
18657,15955,1,5.0
18658,15173,1,1.0
18658,15670,1,2.0
18659,15116,2,1.0
18659,15283,1,2.0
18659,15407,1,3.0
18659,15481,1,4.0
18659,15514,1,5.0
18660,15320,3,1.0
18660,15337,1,2.0
18660,15475,1,3.0
18660,15935,1,4.0
18661,15174,1,1.0
18662,15814,2,1.0
18662,15313,1,2.0
18662,15671,1,3.0
18663,15850,2,1.0
18663,15608,1,2.0
18664,15341,3,1.0
18665,15109,1,1.0
18666,14941,3,1.0
18666,15109,1,2.0
18666,15482,1,3.0
18666,15389,1,4.0
18667,15114,1,1.0
18667,15898,1,2.0
18667,14915,1,3.0
18668,15068,2,1.0
18668,15315,1,2.0
18669,15026,1,1.0
18670,14900,1,1.0
18671,14900,3,1.0
18671,15128,2,2.0
18671,14991,1,3.0
18671,15214,1,4.0
18671,15926,1,5.0
18672,15424,1,1.0
18673,14893,1,1.0
18673,14909,1,2.0
18673,15047,1,3.0
18673,15053,1,4.0
18673,15093,1,5.0
18674,15088,3,1.0
18674,15014,1,2.0
18676,15734,2,1.0
18676,15850,1,2.0
18677,14907,2,1.0
18677,15413,1,2.0
18678,14914,1,1.0
18679,15959,1,1.0
18680,15030,1,1.0
18680,15062,1,2.0
18680,15345,1,3.0
18680,15575,1,4.0
18681,15955,1,1.0
18682,15119,1,1.0
18682,15295,1,2.0
18682,15955,1,3.0
18683,15833,1,1.0
18684,15712,1,1.0
18684,15921,1,2.0
18685,15685,1,1.0
18685,15951,1,2.0
18686,15135,1,1.0
18687,15231,1,1.0
18688,14974,2,1.0
18688,15231,1,2.0
18689,15231,2,1.0
18690,15045,1,1.0
18690,15119,1,2.0
18690,15488,1,3.0
18691,15750,3,1.0
18692,15926,1,1.0
18693,14890,1,1.0
18694,15173,1,1.0
18694,15670,1,2.0
18695,14886,1,1.0
18695,15541,1,2.0
18695,15684,1,3.0
18695,15741,1,4.0
18695,15971,1,5.0
18696,15516,1,1.0
18697,14966,1,1.0
18698,15162,2,1.0
18698,14926,1,2.0
18698,14953,1,3.0
18698,15095,1,4.0
18698,15104,1,5.0
18699,15620,1,1.0
18699,15722,1,2.0
18700,15403,1,1.0
18701,15176,3,1.0
18701,15121,1,2.0
18701,15204,1,3.0
18701,15307,1,4.0
18701,15696,1,5.0
18702,15078,1,1.0
18703,15278,1,1.0
18704,15511,1,1.0
18704,15443,1,2.0
18704,15710,1,3.0
18704,14844,1,4.0
18704,14899,1,5.0
18705,15810,2,1.0
18705,15188,2,2.0
18705,15278,1,3.0
18705,15321,1,4.0
18706,14934,1,1.0
18707,15534,1,1.0
18707,15828,1,2.0
18708,15955,1,1.0
18709,15119,1,1.0
18709,15295,1,2.0
18709,15955,1,3.0
18711,15499,1,1.0
18712,15750,1,1.0
18713,15030,1,1.0
18713,15062,1,2.0
18713,15345,1,3.0
18713,15575,1,4.0
18714,15975,2,1.0
18714,14844,1,2.0
18714,14899,1,3.0
18714,14920,1,4.0
18714,14927,1,5.0
18715,14973,1,1.0
18716,15167,2,1.0
18716,15966,2,2.0
18716,15061,1,3.0
18716,14966,1,4.0
18716,15549,1,5.0
18717,15061,1,1.0
18718,15521,1,1.0
18719,15026,1,1.0
18720,14859,1,1.0
18720,15831,1,2.0
18721,15534,2,1.0
18721,14842,1,2.0
18721,15020,1,3.0
18721,15468,1,4.0
18722,15851,2,1.0
18722,15539,1,2.0
18722,15817,1,3.0
18722,15660,1,4.0
18723,14952,1,1.0
18723,15118,1,2.0
18723,15181,1,3.0
18724,15950,2,1.0
18724,15439,1,2.0
18724,15785,1,3.0
18724,15774,1,4.0
18725,15534,1,1.0
18726,15217,1,1.0
18726,15773,1,2.0
18727,15217,1,1.0
18728,15068,1,1.0
18728,15260,1,2.0
18729,15306,2,1.0
18729,14870,1,2.0
18729,15474,1,3.0
18729,15535,1,4.0
18729,15677,1,5.0
18730,15689,1,1.0
18731,15689,1,1.0
18732,15689,1,1.0
18733,14916,1,1.0
18733,15005,1,2.0
18733,15072,1,3.0
