path_id,root_id,final_id,depth,cumulative_cost
P29986,0,0,3,0.3
P29991,0,0,3,0.36
P30004,0,0,3,0.4
P29994,0,0,3,0.45
P29989,0,0,3,0.45
P30005,0,0,3,0.48
P29997,0,0,3,0.6
P30003,0,0,3,0.6
P29992,0,0,3,0.75
P30000,0,0,3,1.25
P29987,0,0,3,1.5
P39102,0,0,3,0.225
P39113,0,0,3,0.3
P39111,0,0,3,0.45
P39104,0,0,3,0.45
P39110,0,0,3,0.45
P39108,0,0,3,0.45
P39109,0,0,3,1.2
P39112,0,0,3,1.2
P39106,0,0,3,1.8
P39115,0,0,3,1.8
P39114,0,0,3,2.25
P39100,0,0,3,2.25
P39116,0,0,3,2.25
P39107,0,0,3,3.375
P39101,0,0,3,3.375
P39103,0,0,3,3.375
P39117,0,0,3,3.75
P39105,0,0,3,5.25
P48408,0,0,2,2.5
P814,0,0,2,0.4
P835,0,0,2,0.4
P885,0,0,2,0.5
P745,0,0,2,0.5
P879,0,0,2,0.5
P793,0,0,2,0.5
P804,0,0,2,0.5
P778,0,0,2,0.5
P1047,0,0,2,0.525
P849,0,0,2,0.6
P1050,0,0,2,0.75
P1012,0,0,2,0.75
P956,0,0,2,0.76
P731,0,0,2,1.0
P777,0,0,2,1.5
P877,0,0,2,2.0
P953,0,0,2,2.0
P995,0,0,2,2.5
P940,0,0,2,2.5
P928,0,0,2,2.5
P790,0,0,2,6.25
P770,0,14832,2,6.75
P824,0,0,2,6.75
P989,0,0,2,6.75
P782,0,0,2,8.75
P1008,0,0,2,11.25
P891,0,0,3,0.0125
P909,0,0,3,0.0125
P768,0,0,3,0.025
P707,0,0,3,0.025
P22063,0,0,2,0.5
P22037,0,0,2,0.5
P22062,0,0,2,0.5
P22043,0,0,2,0.5
P22072,0,0,2,1.0
P22077,0,0,2,2.5
P22040,0,0,3,0.025
P22034,0,0,3,0.025
P22083,0,0,3,0.028
P22044,0,0,3,0.04
P22054,0,0,3,0.0448
P22079,0,0,3,0.0448
P22039,0,0,3,0.05
P22081,0,0,3,0.05
P22067,0,0,3,0.05
P22066,0,0,3,0.05
P22075,0,0,3,0.056
P22076,0,0,3,0.056
P22030,0,0,3,0.056
P22042,0,0,3,0.0599
P22069,0,0,3,0.0672
P22048,0,0,3,0.0672
P22046,0,0,3,0.0672
P22070,0,0,3,0.075
P22041,0,0,3,0.075
P22053,0,0,3,0.075
P22059,0,0,3,0.084
P22061,0,0,3,0.084
P22068,0,0,3,0.084
P22035,0,0,3,0.084
P8451,0,0,1,25.0
P8764,0,0,1,30.0
P8728,0,0,1,30.0
P8778,0,0,2,0.24
P8829,0,0,2,0.3
P8543,0,0,2,0.4
P8560,0,0,2,0.4
P8767,0,0,2,0.4
P8811,0,0,2,0.45
P8550,0,0,2,0.45
P8675,0,0,2,0.5
P8510,0,0,2,0.5
P8379,0,0,2,0.5
P8109,0,0,2,0.6
P8729,0,0,2,0.6
P8296,0,0,2,0.75
P8063,0,0,2,0.75
P8051,0,0,2,0.75
P8981,0,0,2,0.75
P8837,0,0,2,0.765
P9015,0,0,2,0.765
P8477,0,0,2,0.8
P8218,0,0,2,0.8
P9105,0,0,2,0.8
P8273,0,0,2,0.8
P8412,0,0,2,0.8
P8479,0,0,2,0.8
P8355,0,0,2,0.8
P8389,0,0,2,0.8
P8627,0,0,2,0.9
P19719,0,0,2,1.25
P19693,0,0,2,1.25
P19718,0,0,2,1.25
P19699,0,0,2,1.25
P19732,0,0,2,6.25
P19696,0,0,3,0.0625
P19690,0,0,3,0.0625
P19738,0,0,3,0.07
P19700,0,0,3,0.1
P19710,0,0,3,0.112
P19734,0,0,3,0.112
P19695,0,0,3,0.125
P19736,0,0,3,0.125
P19723,0,0,3,0.125
P19722,0,0,3,0.125
P19730,0,0,3,0.14
P19731,0,0,3,0.14
P19686,0,0,3,0.14
P19698,0,0,3,0.1498
P19725,0,0,3,0.168
P19704,0,0,3,0.168
P19702,0,0,3,0.168
P19726,0,0,3,0.1875
P19697,0,0,3,0.1875
P19709,0,0,3,0.1875
P19715,0,0,3,0.21
P19717,0,0,3,0.21
P19724,0,0,3,0.21
P19691,0,0,3,0.21
P19741,0,0,3,0.21
P14946,0,0,2,1.25
P14917,0,0,2,1.25
P14944,0,0,2,1.25
P14924,0,0,2,1.25
P14960,0,0,2,6.25
P14920,0,0,3,0.0625
P14913,0,0,3,0.0625
P14966,0,0,3,0.07
P14925,0,0,3,0.1
P14935,0,0,3,0.112
P14962,0,0,3,0.112
P14919,0,0,3,0.125
P14964,0,0,3,0.125
P14950,0,0,3,0.125
P14949,0,0,3,0.125
P14957,0,0,3,0.14
P14958,0,0,3,0.14
P14909,0,0,3,0.14
P14922,0,0,3,0.1498
P14952,0,0,3,0.168
P14929,0,0,3,0.168
P14927,0,0,3,0.168
P14953,0,0,3,0.1875
P14921,0,0,3,0.1875
P14934,0,0,3,0.1875
P14940,0,0,3,0.21
P14942,0,0,3,0.21
P14951,0,0,3,0.21
P14914,0,0,3,0.21
P14969,0,0,3,0.21
P14193,0,0,2,1.25
P14167,0,0,2,1.25
P14192,0,0,2,1.25
P14173,0,0,2,1.25
P14206,0,0,2,6.25
P14170,0,0,3,0.0625
P14164,0,0,3,0.0625
P14212,0,0,3,0.07
P14174,0,0,3,0.1
P14184,0,0,3,0.112
P14208,0,0,3,0.112
P14169,0,0,3,0.125
P14210,0,0,3,0.125
P14197,0,0,3,0.125
P14196,0,0,3,0.125
P14204,0,0,3,0.14
P14205,0,0,3,0.14
P14160,0,0,3,0.14
P14172,0,0,3,0.1498
P14199,0,0,3,0.168
P14178,0,0,3,0.168
P14176,0,0,3,0.168
P14200,0,0,3,0.1875
P14171,0,0,3,0.1875
P14183,0,0,3,0.1875
P14189,0,0,3,0.21
P14191,0,0,3,0.21
P14198,0,0,3,0.21
P14165,0,0,3,0.21
P14215,0,0,3,0.21
P49062,0,0,3,0.15
P49059,0,0,3,0.15
P49061,0,0,3,0.15
P49060,0,0,3,0.15
P49063,0,0,3,0.75
P48243,0,0,2,1.0
P48217,0,0,2,1.0
P48242,0,0,2,1.0
P48223,0,0,2,1.0
P48256,0,0,2,5.0
P48220,0,0,3,0.05
P48214,0,0,3,0.05
P48262,0,0,3,0.056
P48224,0,0,3,0.08
P48234,0,0,3,0.0896
P48258,0,0,3,0.0896
P48219,0,0,3,0.1
P48260,0,0,3,0.1
P48247,0,0,3,0.1
P48246,0,0,3,0.1
P48254,0,0,3,0.112
P48255,0,0,3,0.112
P48210,0,0,3,0.112
P48222,0,0,3,0.1198
P48249,0,0,3,0.1344
P48228,0,0,3,0.1344
P48226,0,0,3,0.1344
P48250,0,0,3,0.15
P48221,0,0,3,0.15
P48233,0,0,3,0.15
P48239,0,0,3,0.168
P48241,0,0,3,0.168
P48248,0,0,3,0.168
P48215,0,0,3,0.168
P48265,0,0,3,0.168
P49570,0,0,2,0.6
P49538,0,0,2,0.6
P49567,0,0,2,0.6
P49546,0,0,2,0.6
P49579,0,0,2,1.5
P49586,0,0,2,3.0
P49595,0,0,2,7.5
P49569,0,0,3,0.025
P49537,0,0,3,0.025
P49566,0,0,3,0.025
P49545,0,0,3,0.025
P49541,0,0,3,0.03
P49533,0,0,3,0.03
P49592,0,0,3,0.0336
P49547,0,0,3,0.048
P49557,0,0,3,0.0538
P49588,0,0,3,0.0538
P49540,0,0,3,0.06
P49590,0,0,3,0.06
P49574,0,0,3,0.06
P49573,0,0,3,0.06
P49582,0,0,3,0.0672
P49583,0,0,3,0.0672
P49529,0,0,3,0.0672
P49543,0,0,3,0.0719
P49576,0,0,3,0.0806
P49551,0,0,3,0.0806
P49549,0,0,3,0.0806
P49577,0,0,3,0.09
P49542,0,0,3,0.09
P29681,0,0,2,1.25
P29655,0,0,2,1.25
P29680,0,0,2,1.25
P29661,0,0,2,1.25
P29694,0,0,2,6.25
P29658,0,0,3,0.0625
P29652,0,0,3,0.0625
P29700,0,0,3,0.07
P29662,0,0,3,0.1
P29672,0,0,3,0.112
P29696,0,0,3,0.112
P29657,0,0,3,0.125
P29698,0,0,3,0.125
P29685,0,0,3,0.125
P29684,0,0,3,0.125
P29692,0,0,3,0.14
P29693,0,0,3,0.14
P29648,0,0,3,0.14
P29660,0,0,3,0.1498
P29687,0,0,3,0.168
P29666,0,0,3,0.168
P29664,0,0,3,0.168
P29688,0,0,3,0.1875
P29659,0,0,3,0.1875
P29671,0,0,3,0.1875
P29677,0,0,3,0.21
P29679,0,0,3,0.21
P29686,0,0,3,0.21
P29653,0,0,3,0.21
P29703,0,0,3,0.21
P2924,0,0,2,0.45
P2926,0,0,2,1.5
P2925,0,0,2,2.0
P2922,0,0,3,0.063
P2914,0,0,3,0.063
P2920,0,0,3,0.063
P2917,0,0,3,0.063
P2911,0,0,3,0.09
P2923,0,0,3,0.1
P2915,0,0,3,0.1
P2921,0,0,3,0.1
P2918,0,0,3,0.1
P2929,0,0,3,0.18
P2916,0,0,3,0.18
P2912,0,0,3,0.27
P2913,0,0,3,0.27
P2919,0,0,3,0.279
P2927,0,0,3,0.315
P2928,0,0,3,0.5
P28751,0,0,2,0.5
P28748,0,0,2,1.0
P28746,0,0,2,1.52
P28749,0,0,2,1.75
P28738,0,0,3,0.01
P28745,0,0,3,0.0375
P28753,0,0,3,0.05
P28741,0,0,3,0.075
P28734,0,0,3,0.075
P28739,0,0,3,0.075
P28736,0,0,3,0.075
P28743,0,0,3,0.075
P28735,0,0,3,0.075
P28740,0,0,3,0.075
P28737,0,0,3,0.075
P28754,0,0,3,0.12
P28742,0,0,3,0.16
P28744,0,0,3,0.24
P28747,0,0,3,0.3
P28750,0,0,3,0.375
P28752,0,0,3,0.375
P40969,0,0,3,0.039
P40966,0,0,3,0.039
P40968,0,0,3,0.039
P40967,0,0,3,0.039
P40970,0,0,3,0.195
P2935,0,0,3,0.2
P2938,0,0,3,0.2
P2937,0,0,3,0.2
P2939,0,0,3,0.2
P2936,0,0,3,0.21
P2940,0,0,3,0.3
P34128,0,0,2,3.0
P34130,0,0,3,0.075
P34126,0,0,3,0.075
P34129,0,0,3,0.075
P34127,0,0,3,0.075
P34131,0,0,3,0.375
P38177,0,0,2,0.5
P38179,0,0,3,0.0475
P38175,0,0,3,0.0475
P38178,0,0,3,0.0475
P38176,0,0,3,0.0475
P38180,0,0,3,0.2375
P10759,0,0,2,3.0
P10754,0,0,3,0.15
P10749,0,0,3,0.15
P10753,0,0,3,0.15
P10751,0,0,3,0.15
P10758,0,0,3,0.27
P10756,0,0,3,0.3
P10750,0,0,3,0.375
P10760,0,0,3,0.375
P10755,0,0,3,0.3937
P10757,0,0,3,0.75
P10752,0,0,3,0.7875
P49129,0,0,1,8.0
P1561,0,0,1,10.0
P1572,0,0,1,15.0
P1634,0,0,1,15.0
P1537,0,0,2,0.375
P1608,0,0,2,0.45
P1566,0,0,2,0.45
P1612,0,0,2,0.5
P1554,0,0,2,0.6
P1635,0,0,2,0.75
P1523,0,0,2,0.75
P1632,0,0,2,0.75
P1600,0,0,2,0.75
P1579,0,0,2,0.75
P1609,0,0,2,1.0
P1618,0,0,2,1.0
P1542,0,0,2,1.0
P1587,0,0,2,1.0
P1529,0,0,2,1.0
P1584,0,0,2,1.0
P1549,0,0,2,1.0
P1553,0,0,2,1.125
P1536,0,0,2,1.5
P1617,0,0,2,1.5
P1557,0,0,2,1.5
P1547,0,0,2,1.5
P1606,0,0,2,1.845
P1522,0,0,2,2.25
P1627,0,0,2,3.0
P1598,0,0,2,4.5
P1619,0,0,2,5.0
P4381,0,0,2,0.35
P4494,0,0,2,0.4
P4440,0,0,2,0.5
P4307,0,0,2,0.5
P4426,0,0,2,0.5
P4356,0,0,2,0.5
P4371,0,0,2,0.56
P4384,0,0,2,0.56
P4320,0,0,2,0.6
P4398,0,0,2,0.64
P4325,0,0,2,0.64
P4391,0,0,2,0.64
P4589,0,0,2,0.64
P4272,0,0,2,0.75
P4273,0,0,2,0.75
P4585,0,0,2,0.75
P4474,0,0,2,0.8
P4484,0,0,2,0.8
P4399,0,0,2,0.8
P4490,0,0,2,0.8
P4392,0,0,2,0.8
P4406,0,0,2,0.8
P4386,0,0,2,0.8
P4560,0,0,2,0.8
P4590,0,0,2,0.8
P4501,0,0,2,0.8
P4318,0,0,2,0.8
P4330,0,0,2,0.9
P4571,0,0,2,0.96
P4396,0,0,2,0.96
P39299,0,0,1,8.0
P39255,0,0,1,15.0
P39308,0,0,1,15.0
P39346,0,0,1,20.0
P39367,0,0,1,25.0
P39415,0,0,2,0.5
P39378,0,0,2,0.5
P39300,0,0,2,0.5
P39375,0,0,2,0.5
P39278,0,0,2,0.75
P39226,0,0,2,0.75
P39275,0,0,2,0.8
P39280,0,0,2,0.8
P39371,0,0,2,0.8
P39352,0,0,2,0.85
P39423,0,0,2,1.0
P39297,0,0,2,1.0
P39345,0,0,2,1.05
P39305,0,0,2,1.2
P39370,0,0,2,1.2
P39379,0,0,2,1.5
P39384,0,0,2,1.5
P39332,0,0,2,1.5
P39232,0,0,2,1.5
P39319,0,0,2,1.5
P39260,0,0,2,1.5
P39413,0,0,2,2.0
P39382,0,0,2,3.0
P39369,0,0,2,3.0
P39359,0,0,2,3.0
P35380,0,0,1,30.0
P32649,0,0,1,10.0
P32653,0,0,1,15.0
P32655,0,0,1,25.0
P32656,0,0,1,35.0
P32654,0,0,1,40.0
P32651,0,0,1,40.0
P32650,0,0,3,0.1
P32657,0,0,3,0.166
P32648,0,0,3,0.225
P32647,0,0,3,0.288
P32652,0,0,3,0.375
P32646,0,0,3,0.432
P2124,0,0,2,1.5
P2125,0,0,3,0.15
P2122,0,0,3,0.27
P2127,0,0,3,0.3
P2126,0,0,3,0.375
P2121,0,0,3,0.5625
P2123,0,0,3,0.75
P35896,0,0,1,9.6
P24215,0,0,2,8.0
P32841,0,0,2,0.75
P32838,0,0,2,1.2
P32844,0,0,2,1.5
P32840,0,0,2,2.25
P32843,0,0,3,0.0375
P32837,0,0,3,0.0375
P32842,0,0,3,0.0375
P32839,0,0,3,0.0375
P32845,0,0,3,0.1875
P3652,0,0,2,6.25
P29058,0,0,2,5.0
P24533,0,0,2,3.0
P11359,0,0,1,8.0
P11364,0,0,1,10.0
P11357,0,0,2,1.0
P11362,0,0,3,0.05
P11358,0,0,3,0.05
P11361,0,0,3,0.05
P11360,0,0,3,0.05
P11363,0,0,3,0.25
P9120,0,0,1,20.0
P9122,0,0,2,4.0
P9121,0,0,2,5.1
P34055,0,0,2,1.5
P41985,0,0,2,0.5
P41956,0,0,2,0.5
P41983,0,0,2,0.5
P41963,0,0,2,0.5
P41999,0,0,2,2.5
P41960,0,0,3,0.025
P41953,0,0,3,0.025
P42006,0,0,3,0.028
P41965,0,0,3,0.04
P41975,0,0,3,0.0448
P42002,0,0,3,0.0448
P41959,0,0,3,0.05
P42004,0,0,3,0.05
P41990,0,0,3,0.05
P41989,0,0,3,0.05
P41997,0,0,3,0.056
P41998,0,0,3,0.056
P41949,0,0,3,0.056
P41962,0,0,3,0.0599
P41992,0,0,3,0.0672
P41969,0,0,3,0.0672
P41967,0,0,3,0.0672
P41993,0,0,3,0.075
P41961,0,0,3,0.075
P41974,0,0,3,0.075
P41980,0,0,3,0.084
P41982,0,0,3,0.084
P41991,0,0,3,0.084
P41954,0,0,3,0.084
P42009,0,0,3,0.084
P39796,0,0,2,1.5
P39767,0,0,2,1.5
P39794,0,0,2,1.5
P39774,0,0,2,1.5
P39810,0,0,2,7.5
P39771,0,0,3,0.075
P39764,0,0,3,0.075
P39817,0,0,3,0.084
P39776,0,0,3,0.12
P39786,0,0,3,0.1344
P39813,0,0,3,0.1344
P39770,0,0,3,0.15
P39815,0,0,3,0.15
P39801,0,0,3,0.15
P39800,0,0,3,0.15
P39808,0,0,3,0.168
P39809,0,0,3,0.168
P39760,0,0,3,0.168
P39773,0,0,3,0.1798
P39803,0,0,3,0.2016
P39780,0,0,3,0.2016
P39778,0,0,3,0.2016
P39797,0,0,3,0.225
P39768,0,0,3,0.225
P39795,0,0,3,0.225
P39775,0,0,3,0.225
P39804,0,0,3,0.225
P39772,0,0,3,0.225
P39785,0,0,3,0.225
P39791,0,0,3,0.252
P91,0,0,1,25.0
P21121,0,0,2,0.25
P21095,0,0,2,0.25
P21120,0,0,2,0.25
P21101,0,0,2,0.25
P21134,0,0,2,1.25
P21098,0,0,3,0.0125
P21092,0,0,3,0.0125
P21140,0,0,3,0.014
P21102,0,0,3,0.02
P21112,0,0,3,0.0224
P21136,0,0,3,0.0224
P21097,0,0,3,0.025
P21138,0,0,3,0.025
P21125,0,0,3,0.025
P21124,0,0,3,0.025
P21132,0,0,3,0.028
P21133,0,0,3,0.028
P21088,0,0,3,0.028
P21100,0,0,3,0.03
P21127,0,0,3,0.0336
P21106,0,0,3,0.0336
P21104,0,0,3,0.0336
P21128,0,0,3,0.0375
P21099,0,0,3,0.0375
P21111,0,0,3,0.0375
P21117,0,0,3,0.042
P21119,0,0,3,0.042
P21126,0,0,3,0.042
P21093,0,0,3,0.042
P21143,0,0,3,0.042
P43377,0,0,1,10.0
P43376,0,0,1,15.0
P28122,0,0,1,12.5
P28121,0,0,1,15.0
P28120,0,0,1,20.0
P28119,0,0,1,25.0
P28111,0,0,1,25.0
P28113,0,0,1,25.0
P28124,0,0,2,1.256
P28116,0,0,2,1.256
P28117,0,0,2,1.256
P28112,0,0,2,1.57
P28108,0,0,2,1.57
P28110,0,0,2,1.884
P28115,0,0,2,2.355
P28109,0,0,2,2.355
P28118,0,0,2,3.14
P28125,0,0,2,3.14
P28126,0,0,3,0.2
P28123,0,0,3,0.21
P28114,0,0,3,0.4
P319,0,0,1,25.0
P1823,0,0,1,5.0
P1724,0,0,2,0.75
P1647,0,0,2,1.5
P1663,0,0,2,3.0
P1729,0,0,3,0.025
P1820,0,0,3,0.0388
P1784,0,0,3,0.04
P1679,0,0,3,0.04
P1688,0,0,3,0.04
P1758,0,0,3,0.05
P1797,0,0,3,0.05
P1783,0,0,3,0.05
P1659,0,0,3,0.05
P1666,0,0,3,0.05
P1674,0,0,3,0.075
P1673,0,0,3,0.075
P1819,0,0,3,0.075
P1805,0,0,3,0.0775
P1702,0,0,3,0.0775
P1693,0,0,3,0.0775
P1650,0,0,3,0.1
P1668,0,0,3,0.1
P1816,0,0,3,0.1025
P1722,0,0,3,0.12
P1645,0,0,3,0.12
P1794,0,0,3,0.125
P1747,0,0,3,0.125
P1667,0,0,3,0.125
P1709,0,0,3,0.127
P1727,0,0,3,0.15
P46130,0,0,1,12.5
P45948,0,0,2,0.25
P45652,0,0,2,0.25
P45931,0,0,2,0.25
P45771,0,0,2,0.25
P45885,0,0,2,0.3
P45778,0,0,2,0.5
P45895,0,0,2,0.544
P45983,0,0,2,0.6
P46035,0,0,2,0.64
P46155,0,0,2,0.75
P45881,0,0,2,0.75
P46161,0,0,2,0.75
P45591,0,0,2,0.75
P46233,0,0,2,0.75
P46120,0,0,2,0.8
P45940,0,0,2,1.0
P46113,0,0,2,1.0
P45695,0,0,2,1.0
P45625,0,0,2,1.0
P46027,0,0,2,1.05
P45619,0,0,2,1.1
P45598,0,0,2,1.2
P45760,0,0,2,1.2
P46026,0,0,2,1.2
P45621,0,0,2,1.2
P46106,0,0,2,1.25
P46173,0,0,2,1.25
P46132,0,0,2,1.275
P46022,0,0,2,1.305
P21931,0,0,2,0.25
P21953,0,0,2,0.4
P21924,0,0,2,0.4
P21911,0,0,2,0.5
P21941,0,0,2,0.5
P21944,0,0,2,0.5
P21917,0,0,2,0.6
P21903,0,0,2,0.75
P21908,0,0,2,0.75
P21915,0,0,2,0.75
P21922,0,0,2,0.75
P21926,0,0,2,0.75
P21933,0,0,2,0.775
P21954,0,0,2,1.2
P21937,0,0,2,1.25
P21920,0,0,2,1.25
P21913,0,0,2,1.25
P21951,0,0,2,1.25
P21929,0,0,2,1.5
P21948,0,0,2,1.5
P21934,0,0,2,2.0
P21935,0,0,2,3.0
P21943,0,0,3,0.075
P21945,0,0,3,0.09
P21930,0,0,3,0.1
P21949,0,0,3,0.1
P21927,0,0,3,0.1
P21905,0,0,3,0.12
P21952,0,0,3,0.16
P21923,0,0,3,0.16
P20944,0,0,2,9.075
P20942,0,0,3,0.9075
P20938,0,0,3,0.9075
P20941,0,0,3,0.9075
P20940,0,0,3,0.9075
P20943,0,0,3,1.3613
P20945,0,0,3,1.815
P20939,0,0,3,2.2687
P20946,0,0,3,4.5375
P22174,0,0,2,4.0
P9160,0,0,1,5.5
P43973,0,0,1,15.0
P43974,0,0,2,0.75
P43976,0,0,3,0.05
P43972,0,0,3,0.05
P43978,0,0,3,0.05
P43977,0,0,3,0.1025
P43970,0,0,3,0.15
P43975,0,0,3,0.2
P43971,0,0,3,0.375
P21962,0,0,2,3.0
P21960,0,0,2,10.0
P21958,0,0,3,0.1125
P21961,0,0,3,0.1125
P21959,0,0,3,0.1875
P21963,0,0,3,0.1875
P21957,0,0,3,0.75
P21956,0,0,3,1.125
P37507,0,0,2,18.0
P5291,0,0,2,0.15
P5243,0,0,2,0.15
P5288,0,0,2,0.15
P5257,0,0,2,0.15
P5246,0,0,2,0.2
P5284,0,0,2,0.3
P5313,0,0,2,0.47
P5303,0,0,2,0.5
P5279,0,0,2,0.5
P5311,0,0,2,0.64
P5318,0,0,2,0.75
P5249,0,0,3,0.0075
P5237,0,0,3,0.0075
P5330,0,0,3,0.0084
P5259,0,0,3,0.012
P5274,0,0,3,0.0134
P5323,0,0,3,0.0134
P5327,0,0,3,0.0141
P5248,0,0,3,0.015
P5328,0,0,3,0.015
P5299,0,0,3,0.015
P5295,0,0,3,0.015
P5315,0,0,3,0.0168
P5316,0,0,3,0.0168
P5233,0,0,3,0.0168
P5253,0,0,3,0.018
P5301,0,0,3,0.0202
P5267,0,0,3,0.0202
P5265,0,0,3,0.0202
P5302,0,0,3,0.0225
P17369,0,0,1,15.0
P4969,0,0,2,0.5
P4971,0,0,2,1.0
P4953,0,0,2,1.5
P4985,0,0,2,1.5
P4992,0,0,3,0.04
P4973,0,0,3,0.04
P4993,0,0,3,0.05
P4967,0,0,3,0.05
P4978,0,0,3,0.05
P4956,0,0,3,0.05
P4977,0,0,3,0.05
P4964,0,0,3,0.05
P4963,0,0,3,0.06
P4982,0,0,3,0.075
P4970,0,0,3,0.075
P4981,0,0,3,0.075
P4989,0,0,3,0.075
P4968,0,0,3,0.075
P4958,0,0,3,0.08
P4994,0,0,3,0.08
P4961,0,0,3,0.08
P4984,0,0,3,0.08
P4996,0,0,3,0.0944
P4960,0,0,3,0.1
P4990,0,0,3,0.1
P4955,0,0,3,0.1
P4988,0,0,3,0.1
P4986,0,0,3,0.1
P4997,0,0,3,0.1
P4979,0,0,3,0.1
P46901,0,0,2,3.0
P46611,0,0,2,3.5
P46881,0,0,2,5.6
P46763,0,0,2,8.4
P46836,0,0,2,10.5
P46697,0,0,2,10.5
P46926,0,0,2,10.5
P46850,0,0,2,10.5
P46784,0,0,2,21.0
P46734,0,0,2,21.0
P46710,0,0,2,21.0
P46853,0,0,2,21.0
P46671,0,0,2,28.0
P46669,0,0,2,28.0
P46785,0,0,3,0.15
P46644,0,0,3,0.15
P46781,0,0,3,0.15
P46701,0,0,3,0.15
P46852,0,0,3,0.175
P46831,0,0,3,0.28
P46751,0,0,3,0.28
P46854,0,0,3,0.3
P46902,0,0,3,0.35
P46666,0,0,3,0.35
P46679,0,0,3,0.35
P46874,0,0,3,0.3675
P46632,0,0,3,0.42
P46905,0,0,3,0.42
P46797,0,0,3,0.42
P46795,0,0,3,0.448
P25458,0,0,2,1.5
P25459,0,0,2,2.25
P32424,0,0,3,0.0324
P32423,0,0,3,0.0648
P32425,0,0,3,0.0648
P32426,0,0,3,0.1296
P32422,0,0,3,0.336
P32427,0,0,3,0.42
P2,0,0,2,1.2
P49983,0,0,1,25.0
P49998,0,0,2,0.75
P49996,0,0,2,1.245
P49982,0,0,3,0.025
P49997,0,0,3,0.025
P49994,0,0,3,0.05
P49995,0,0,3,0.05
P50000,0,0,3,0.09
P49980,0,0,3,0.09
P49988,0,0,3,0.1
P49986,0,0,3,0.125
P49987,0,0,3,0.18
P49984,0,0,3,0.27
P49991,0,0,3,0.375
P49993,0,0,3,0.375
P49999,0,0,3,0.4
P49992,0,0,3,0.45
P49990,0,0,3,0.45
P49985,0,0,3,0.51
P49989,0,0,3,0.54
P49981,0,0,3,0.75
P35258,0,0,3,0.06
P35279,0,0,3,0.06
P35282,0,0,3,0.075
P35268,0,0,3,0.1125
P35262,0,0,3,0.12
P35260,0,0,3,0.15
P35290,0,0,3,0.1875
P35246,0,0,3,0.3
P35274,0,0,3,0.3
P35281,0,0,3,0.315
P35289,0,0,3,0.375
P35247,0,0,3,0.375
P35250,0,0,3,0.45
P35269,0,0,3,0.45
P35294,0,0,3,0.45
P35278,0,0,3,0.45
P35273,0,0,3,0.45
P35249,0,0,3,0.45
P35267,0,0,3,0.45
P35270,0,0,3,0.45
P35243,0,0,3,0.45
P35259,0,0,3,0.45
P35255,0,0,3,0.45
P35265,0,0,3,0.6
P35287,0,0,3,0.6
P35292,0,0,3,0.6
P35244,0,0,3,0.6
P35288,0,0,3,0.75
P35272,0,0,3,0.75
P35251,0,0,3,0.75
P9873,0,0,1,5.0
P9846,0,0,1,10.0
P9844,0,0,1,12.0
P9866,0,0,2,0.9
P9872,0,0,2,1.5
P9869,0,0,2,1.5
P9864,0,0,2,1.5
P9838,0,0,2,1.5
P9853,0,0,2,1.5
P9842,0,0,2,1.8
P9847,0,0,2,2.4
P9850,0,0,2,2.4
P9870,0,0,2,2.4
P9867,0,0,2,2.4
P9845,0,0,2,3.0
P9859,0,0,2,3.0
P9843,0,0,2,3.0
P9848,0,0,2,4.5
P9855,0,0,2,6.0
P9871,0,0,3,0.192
P9861,0,0,3,0.3
P9852,0,0,3,0.315
P9860,0,0,3,0.351
P9849,0,0,3,0.378
P9856,0,0,3,0.45
P9874,0,0,3,0.4725
P9839,0,0,3,0.48
P9863,0,0,3,0.5175
P9857,0,0,3,0.585
P9862,0,0,3,0.63
P21144,0,0,1,25.0
P43090,0,0,1,5.0
P43089,0,0,3,0.45
P94,0,0,2,0.25
P93,0,0,3,0.9
P21833,0,0,2,0.25
P21832,0,0,2,0.25
P21835,0,0,3,0.05
P21834,0,0,3,0.075
P21836,0,0,3,0.125
P16725,0,0,2,0.4
P16713,0,0,2,0.8
P16688,0,0,2,0.8
P16706,0,0,2,0.8
P16710,0,0,2,0.8
P16690,0,0,2,0.8
P16708,0,0,2,0.96
P16712,0,0,2,1.016
P16716,0,0,2,1.2
P16709,0,0,3,0.048
P16717,0,0,3,0.0512
P16703,0,0,3,0.0512
P16704,0,0,3,0.0512
P16696,0,0,3,0.064
P16689,0,0,3,0.064
P16715,0,0,3,0.064
P16707,0,0,3,0.072
P16694,0,0,3,0.0768
P16722,0,0,3,0.08
P16699,0,0,3,0.08
P16701,0,0,3,0.096
P16692,0,0,3,0.096
P16687,0,0,3,0.0973
P16724,0,0,3,0.12
P16693,0,0,3,0.12
P16723,0,0,3,0.12
P16705,0,0,3,0.128
P16720,0,0,3,0.128
P16718,0,0,3,0.144
P16711,0,0,3,0.16
P26998,0,0,2,3.75
P29188,0,0,1,10.0
P15095,0,0,2,0.2
P15097,0,0,3,0.045
P15088,0,0,3,0.06
P15089,0,0,3,0.06
P15099,0,0,3,0.0675
P15096,0,0,3,0.075
P15101,0,0,3,0.075
P15100,0,0,3,0.1125
P15090,0,0,3,0.1125
P15094,0,0,3,0.1125
P15098,0,0,3,0.1125
P15093,0,0,3,0.15
P15092,0,0,3,0.18
P15091,0,0,3,0.225
P472,0,0,1,15.0
P34423,0,0,2,0.25
P34450,0,0,2,0.36
P34442,0,0,2,0.45
P34435,0,0,2,0.5
