Ticker,Company,HS Code,Product Name,Industry,NAICS Code,share_pct
PG,Procter & Gamble Company,330710.0,"Shaving preparations, personal deodorants and antiperspirants",Toilet Preparation Manufacturing,325620.0,14.0
PG,Procter & Gamble Company,340220.0,"Washing and cleaning preparations, put up for retail sale",Soap and Cleaning Compounds Manufacturing,325611.0,35.0
PG,Procter & Gamble Company,340130.0,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes",Soap and Cleaning Compounds Manufacturing,325611.0,1.0
PG,Procter & Gamble Company,481840.0,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies",Sanitary Paper Product Manufacturing,322291.0,17.0
PG,Procter & Gamble Company,330620.0,Dental hygiene preparations including dentifrices,Toilet Preparation Manufacturing,325620.0,6.5
PRLB,"Proto Labs, Inc.",848071.0,Injection Molding Machines,Plastics Product Manufacturing,326199.0,42.4
PRLB,"Proto Labs, Inc.",847780.0,Machinery for Working Rubber or Plastics,Industrial Machinery Manufacturing,333249.0,16.0
PRLB,"Proto Labs, Inc.",901890.0,Medical Instruments and Appliances,Medical Equipment and Supplies Manufacturing,339113.0,23.0
LUNG,Pulmonx Corporation,901890.0,Endobronchial Valves,Medical Device Manufacturing,339113.0,95.0
LUNG,Pulmonx Corporation,901890.0,Pulmonary Assessment Tools,Medical Device Manufacturing,339113.0,5.0
PSTG,"Pure Storage, Inc.",847150.0,Data processing machines (servers),Computer and Peripheral Equipment Manufacturing,334111.0,1.0
PSTG,"Pure Storage, Inc.",847170.0,Storage units (solid state non-volatile),Computer Storage Device Manufacturing,334112.0,59.0
PCT,"PureCycle Technologies, Inc.",391510.0,"Polymers of propylene, in primary forms",Plastics Material and Resin Manufacturing,325211.0,100.0
QCOM,QUALCOMM Incorporated,851770.0,"Parts for Telephone Sets, Telephones for Cellular Networks or for Other Wireless Networks",Communication Equipment Manufacturing,334220.0,3.0
QCOM,QUALCOMM Incorporated,854231.0,"Processors and Controllers, Electronic Integrated Circuits",Semiconductor and Related Device Manufacturing,334413.0,65.0
QCOM,QUALCOMM Incorporated,854239.0,"Amplifiers, Electronic Integrated Circuits",Semiconductor and Related Device Manufacturing,334413.0,12.0
QGEN,Qiagen N.V.,300290.0,"Human and animal blood prepared for therapeutic, prophylactic, or diagnostic uses",Pharmaceutical and Medicine Manufacturing,325412.0,65.0
QGEN,Qiagen N.V.,902780.0,Instruments for physical or chemical analysis,Analytical Laboratory Instrument Manufacturing,334516.0,11.0
QRVO,"Qorvo, Inc.",854231.0,Monolithic Integrated Circuits,Semiconductor and Related Device Manufacturing,334413.0,25.0
QRVO,"Qorvo, Inc.",854239.0,Other Electronic Integrated Circuits,Semiconductor and Related Device Manufacturing,334413.0,75.0
KWR,Quaker Houghton,381121.0,"Additives for lubricating oils, containing petroleum oils or oils obtained from bituminous minerals",Petroleum and Coal Products Manufacturing,324191.0,12.0
KWR,Quaker Houghton,340319.0,"Lubricating preparations (including cutting oil, bolt or nut release preparation, anti-rust or anti-corrosion preparations and mould release preparations, based on lubricants)",Chemical Manufacturing,325199.0,72.0
KWR,Quaker Houghton,340399.0,"Preparations for the treatment of textile materials, leather, furskins or other materials, not elsewhere specified or included",Textile Product Mills,313310.0,2.0
NX,Quanex Building Products Corporation,761010.0,"Aluminum Doors, Windows and Their Frames",Metal Window and Door Manufacturing,332321.0,7.0
NX,Quanex Building Products Corporation,392520.0,"Doors, Windows and Their Frames, of Plastics",Plastics Product Manufacturing,326199.0,60.0
PWR,"Quanta Services, Inc.",850440.0,Electrical Transformers,Electrical Equipment Manufacturing,335311.0,0.8
PWR,"Quanta Services, Inc.",854449.0,Insulated Electrical Wires,Wire and Cable Manufacturing,335929.0,1.2
PWR,"Quanta Services, Inc.",730820.0,Towers and Lattice Masts,Steel Product Manufacturing,332312.0,2.5
QTRX,Quanterix Corporation,902790.0,Microtiter plates and related accessories,Analytical Laboratory Instrument Manufacturing,334516.0,38.4
QTRX,Quanterix Corporation,902780.0,Instruments and apparatus for physical or chemical analysis,Analytical Laboratory Instrument Manufacturing,334516.0,23.0
QSI,Quantum-Si Incorporated,903180.0,"Measurement or checking instruments, appliances and machines, not specified or included elsewhere",Analytical Laboratory Instrument Manufacturing,334516.0,80.0
QDEL,QuidelOrtho Corporation,382200.0,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, and certified reference materials",In-Vitro Diagnostic Substance Manufacturing,325413.0,81.3
QDEL,QuidelOrtho Corporation,902780.0,Instruments and apparatus for physical or chemical analysis,Analytical Laboratory Instrument Manufacturing,334516.0,9.4
QDEL,QuidelOrtho Corporation,300215.0,"Immunological products, put up in measured doses or in forms or packings for retail sale",In-Vitro Diagnostic Substance Manufacturing,325413.0,1.0
RBC,RBC Bearings Incorporated,848210.0,Ball Bearings,Bearing Manufacturing,332991.0,17.2
RBC,RBC Bearings Incorporated,848220.0,Tapered Roller Bearings,Bearing Manufacturing,332991.0,7.0
RBC,RBC Bearings Incorporated,848250.0,Other Cylindrical Roller Bearings,Bearing Manufacturing,332991.0,4.0
RGNX,REGENXBIO Inc.,300215.0,"Immunological Products, Unmixed, Not Put Up in Measured Doses",Pharmaceutical and Medicine Manufacturing,325414.0,90.0
REX,REX American Resources Corporation,230330.0,Brewing or distilling dregs and waste,Animal Feed Production,311119.0,19.6
REX,REX American Resources Corporation,220710.0,Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol. or higher,Ethanol Production,325193.0,72.4
RH,RH,940510.0,Chandeliers and Other Electric Ceiling or Wall Lighting Fittings,Lighting Fixture Manufacturing,335122.0,13.0
RH,RH,940360.0,Wooden Furniture,Furniture Manufacturing,337122.0,30.0
RH,RH,940320.0,Metal Furniture,Furniture Manufacturing,337124.0,10.0
RES,"RPC, Inc.",843143.0,Parts for boring or sinking machinery of subheading 8430.41 or 8430.49,Oilfield Equipment Manufacturing,333132.0,3.5
RES,"RPC, Inc.",846789.0,"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor, other than chain saws",Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,2.5
RPM,RPM International Inc.,321410.0,"Glaziers' Putty, Grafting Putty, Resin Cements","Paints, Coatings, and Adhesives Manufacturing",325510.0,25.0
RPM,RPM International Inc.,350610.0,Products suitable for use as glues or adhesives,"Paints, Coatings, and Adhesives Manufacturing",325520.0,10.0
RPM,RPM International Inc.,381400.0,Organic Composite Solvents and Thinners,"Paints, Coatings, and Adhesives Manufacturing",325998.0,3.0
RPM,RPM International Inc.,320890.0,Paints and Varnishes (including enamels and lacquers),"Paints, Coatings, and Adhesives Manufacturing",325510.0,48.0
RTX,RTX Corporation,880330.0,Parts of airplanes or helicopters,Aerospace Manufacturing,336411.0,25.0
RTX,RTX Corporation,841121.0,Turbojets of a thrust exceeding 25 kN,Aerospace Manufacturing,336412.0,34.0
RTX,RTX Corporation,880521.0,Flight simulators,Defense Manufacturing,336413.0,0.5
RTX,RTX Corporation,902000.0,Radar apparatus,Defense Electronics,334511.0,12.5
RDUS,"Radius Recycling, Inc.",720449.0,Ferrous waste and scrap,Iron and Steel Mills and Ferroalloy Manufacturing,331110.0,56.8
RDUS,"Radius Recycling, Inc.",760200.0,Aluminum waste and scrap,Nonferrous Metal (except Aluminum) Production and Processing,331410.0,10.0
RDUS,"Radius Recycling, Inc.",710812.0,"Gold, unwrought or in semi-manufactured forms",Gold Ore and Silver Ore Mining,212221.0,0.1
RL,Ralph Lauren Corporation,620113.0,"Men's or boys' overcoats, raincoats, carcoats, capes, cloaks and similar articles, of man-made fibers",Apparel Manufacturing,315220.0,2.5
RL,Ralph Lauren Corporation,420221.0,"Handbags, whether or not with shoulder strap, including those without handle, with outer surface of leather",Leather and Allied Product Manufacturing,316992.0,3.0
RL,Ralph Lauren Corporation,610990.0,"T-shirts, singlets and other vests, of other textile materials",Knitting Mills,315190.0,0.3
RL,Ralph Lauren Corporation,620462.0,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton",Apparel Manufacturing,315240.0,3.5
RMBS,"Rambus, Inc.",854231.0,Electronic integrated circuits,Semiconductor and Related Device Manufacturing,334413.0,55.4
RMBS,"Rambus, Inc.",854232.0,Memory modules,Semiconductor and Related Device Manufacturing,334413.0,44.6
RRC,Range Resources Corporation,271121.0,"Natural Gas, Gaseous",Natural Gas Extraction,211130.0,65.4
RRC,Range Resources Corporation,270900.0,Crude Petroleum Oils,Oil and Gas Extraction,211120.0,7.7
PACK,Ranpak Holdings Corp,482370.0,"Other paper and paperboard, articles thereof",Paper and Paper Product Manufacturing,322299.0,96.3
PACK,Ranpak Holdings Corp,392310.0,"Boxes, cases, crates and similar articles, of plastics",Plastics Product Manufacturing,326199.0,1.5
RYAM,Rayonier Advanced Materials Inc.,470610.0,Dissolving Wood Pulp,Pulp and Paper Industry,322110.0,29.2
RYAM,Rayonier Advanced Materials Inc.,380910.0,Modified Cellulose,Chemical Manufacturing,325199.0,12.2
RYAM,Rayonier Advanced Materials Inc.,391290.0,Cellulosic Polymers,Plastic Material and Resin Manufacturing,325211.0,19.5
RYN,Rayonier Inc. REIT,440320.0,Coniferous Wood in the Rough,Timber Tract Operations,113110.0,87.0
RRX,Regal Rexnord Corporation,850131.0,Electric Motors and Generators,Electrical Equipment Manufacturing,335312.0,45.0
RRX,Regal Rexnord Corporation,848340.0,Gears and Gearboxes,Mechanical Power Transmission Equipment Manufacturing,333612.0,15.0
RRX,Regal Rexnord Corporation,848310.0,Transmission Shafts and Cranks,Mechanical Power Transmission Equipment Manufacturing,333612.0,2.0
REGN,"Regeneron Pharmaceuticals, Inc.",300290.0,Other Biopharmaceutical Products,Biopharmaceuticals,325412.0,58.5
REGN,"Regeneron Pharmaceuticals, Inc.",300220.0,Monoclonal Antibodies,Biopharmaceuticals,325412.0,40.0
RGEN,Repligen Corporation,841990.0,Machinery for treatment of materials by a process involving a change of temperature,Bioprocessing Equipment Manufacturing,333248.0,1.0
RGEN,Repligen Corporation,842129.0,"Centrifuges, including centrifugal dryers",Biotechnology Equipment Manufacturing,333999.0,56.0
RGEN,Repligen Corporation,382200.0,Reagents and diagnostic or laboratory reagents,Biotechnology,325413.0,10.0
RMD,ResMed Inc.,901920.0,Respiratory therapy apparatus,Medical Equipment and Supplies Manufacturing,339112.0,90.0
RMD,ResMed Inc.,901819.0,Other electro-diagnostic apparatus,Medical Equipment and Supplies Manufacturing,339112.0,1.5
REZI,"Resideo Technologies, Inc.",903210.0,Thermostats,"Heating, Ventilation, and Air Conditioning (HVAC)",333415.0,10.0
REZI,"Resideo Technologies, Inc.",902620.0,Instruments and Apparatus for Measuring or Checking Pressure,Instrumentation and Measurement,334513.0,2.0
RVNC,"Revance Therapeutics, Inc.",300290.0,Botulinum Toxin Products,Pharmaceutical and Medicine Manufacturing,325412.0,63.5
RVNC,"Revance Therapeutics, Inc.",300490.0,Dermal Fillers,Pharmaceutical and Medicine Manufacturing,325412.0,35.1
RVLV,"Revolve Group, Inc.",6206.3,Women's Blouses and Shirts,Apparel Manufacturing,315240.0,15.0
RVLV,"Revolve Group, Inc.",6204.44,Women's Dresses,Apparel Manufacturing,315240.0,24.0
RVLV,"Revolve Group, Inc.",6203.42,Men's Trousers and Shorts,Apparel Manufacturing,315220.0,1.0
RVTY,"Revvity, Inc.",284440.0,Radioactive elements and isotopes and compounds,Pharmaceutical and Medicine Manufacturing,325412.0,6.0
RVTY,"Revvity, Inc.",902780.0,Instrument for physical or chemical analysis,Analytical Instruments Manufacturing,334516.0,25.0
RVTY,"Revvity, Inc.",300212.0,Antisera and other blood fractions,Biotechnology Product Manufacturing,325413.0,12.0
REYN,Reynolds Consumer Products Inc.,392410.0,Tableware and kitchenware of plastics,Plastics Product Manufacturing,326199.0,25.1
REYN,Reynolds Consumer Products Inc.,760711.0,"Aluminum foil, not backed, rolled but not further worked",Aluminum Product Manufacturing,331315.0,24.0
RYTM,"Rhythm Pharmaceuticals, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses or in forms or packings for retail sale",Pharmaceuticals,325412.0,100.0
RBBN,Ribbon Communications Inc.,851770.0,Parts of telecommunication equipment,Telecommunications Equipment Manufacturing,334210.0,5.0
RBBN,Ribbon Communications Inc.,851769.0,Other telecommunication apparatus,Telecommunications Equipment Manufacturing,334210.0,10.0
RBBN,Ribbon Communications Inc.,851762.0,Telecommunication equipment,Telecommunications Equipment Manufacturing,334210.0,40.0
RIGL,"Rigel Pharmaceuticals, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceuticals,325412.0,92.0
REPX,"Riley Exploration Permian, Inc.",270900.0,Crude Oil,Crude Petroleum Extraction,211120.0,83.1
REPX,"Riley Exploration Permian, Inc.",271019.0,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other than Crude",Natural Gas Liquid Extraction,211130.0,9.6
REI,"Ring Energy, Inc.",270900.0,Crude Oil,Oil and Gas Extraction,211120.0,80.4
REI,"Ring Energy, Inc.",271121.0,Natural Gas,Natural Gas Extraction,211130.0,10.9
RIVN,"Rivian Automotive, Inc.",870421.0,Electric Light Trucks,Automobile Manufacturing,336112.0,31.0
RIVN,"Rivian Automotive, Inc.",870322.0,Electric Passenger Vehicles,Automobile Manufacturing,336111.0,50.0
RKLB,"Rocket Lab USA, Inc.",880211.0,"Spacecraft, satellites, and similar vehicles",Aerospace Product and Parts Manufacturing,336414.0,8.3
RKLB,"Rocket Lab USA, Inc.",880390.0,"Parts of spacecraft, satellites, and similar vehicles",Aerospace Product and Parts Manufacturing,336414.0,54.2
ROG,Rogers Corporation,854710.0,Insulating Parts of Electrical Machines,Electronic Component Manufacturing,334419.0,30.0
ROG,Rogers Corporation,850300.0,Parts of Electric Motors and Generators,"Electric Motor, Generator, and Transformer Manufacturing",335312.0,1.0
ROG,Rogers Corporation,392190.0,Plastic Sheets and Films,Plastics Product Manufacturing,326113.0,39.0
ROIV,Roivant Sciences Ltd.,300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses or in forms or packings for retail sale",Pharmaceutical and Medicine Manufacturing,325412.0,73.4
ROKU,"Roku, Inc.",852872.0,Reception apparatus for television,Consumer Electronics,334220.0,13.0
ROKU,"Roku, Inc.",852580.0,"Television cameras, digital cameras and video camera recorders",Consumer Electronics,334310.0,1.0
ROP,"Roper Technologies, Inc.",902780.0,Instruments and apparatus for physical or chemical analysis,Analytical Instruments,334516.0,1.5
ROP,"Roper Technologies, Inc.",902690.0,"Parts and accessories for instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases",Industrial Controls,334513.0,3.5
ROST,"Ross Stores, Inc.",6204.62,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton",Apparel Manufacturing,315240.0,7.0
ROST,"Ross Stores, Inc.",6403.99,"Footwear with outer soles of rubber, plastics or composition leather and uppers of leather",Footwear Manufacturing,316210.0,6.5
ROST,"Ross Stores, Inc.",6109.1,"T-shirts, singlets and other vests, of cotton, knitted or crocheted",Apparel Manufacturing,315220.0,8.0
RGLD,"Royal Gold, Inc.",710813.0,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",Gold and Silver Ore Mining,212221.0,75.5
RGLD,"Royal Gold, Inc.",710691.0,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form",Gold and Silver Ore Mining,212221.0,9.9
RGLD,"Royal Gold, Inc.",710692.0,"Platinum, unwrought or in semi-manufactured forms, or in powder form",Gold and Silver Ore Mining,212221.0,2.0
RPRX,Royalty Pharma plc,300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical Manufacturing,325412.0,65.0
RPRX,Royalty Pharma plc,300439.0,"Hormones; prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues",Pharmaceutical Manufacturing,325412.0,1.0
RPRX,Royalty Pharma plc,300420.0,"Antibiotics; medicaments consisting of mixed or unmixed products, for therapeutic or prophylactic uses",Pharmaceutical Manufacturing,325412.0,1.0
RUSHA,"Rush Enterprises, Inc.",870210.0,"Motor vehicles for the transport of ten or more persons, including the driver",Bus Manufacturing,336211.0,1.5
RUSHA,"Rush Enterprises, Inc.",870410.0,Dump trucks,Heavy Duty Truck Manufacturing,336120.0,3.0
RUSHA,"Rush Enterprises, Inc.",870421.0,"Trucks, with a GVW not exceeding 5 tonnes",Automotive,336120.0,0.5
RUSHA,"Rush Enterprises, Inc.",870423.0,"Trucks, with a GVW exceeding 20 tonnes",Automotive,336120.0,10.0
RUSHA,"Rush Enterprises, Inc.",870120.0,Road tractors for semi-trailers,Automotive,336120.0,18.0
RXST,"RxSight, Inc.",900290.0,Intraocular Lenses,Ophthalmic Goods Manufacturing,339115.0,90.0
RYI,Ryerson Holding Corporation,721933.0,Stainless Steel Coils,Steel Product Manufacturing,331210.0,14.0
RYI,Ryerson Holding Corporation,721499.0,Other Alloy Steel Bars,Iron and Steel Mills and Ferroalloy Manufacturing,331110.0,2.0
RYI,Ryerson Holding Corporation,730441.0,"Steel Tubes, Pipes and Hollow Profiles",Steel Product Manufacturing from Purchased Steel,331210.0,1.5
SES,SES AI Corporation,850760.0,Lithium-metal batteries,Battery Manufacturing,335911.0,100.0
SFL,SFL Corporation Ltd,890120.0,Tankers,Shipbuilding and Repairing,336611.0,24.3
SIBN,"SI-BONE, Inc.",902110.0,Orthopedic or fracture appliances,Medical Device Manufacturing,339113.0,97.0
SIGA,SIGA Technologies Inc.,300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical Preparation Manufacturing,325412.0,98.2
SM,SM Energy Company,271121.0,Natural Gas,Natural Gas Extraction,211130.0,19.2
SM,SM Energy Company,270900.0,Crude Petroleum Oils,Crude Petroleum Extraction,211120.0,65.1
SGH,"SMART Global Holdings, Inc.",854239.0,"Electronic integrated circuits, other than processors and controllers",Semiconductor and Electronic Component Manufacturing,334413.0,30.0
SGH,"SMART Global Holdings, Inc.",854231.0,Electronic integrated circuits as processors and controllers,Semiconductor and Electronic Component Manufacturing,334413.0,4.2
SGH,"SMART Global Holdings, Inc.",847330.0,Parts and accessories of automatic data processing machines,Semiconductor and Electronic Component Manufacturing,334413.0,37.9
SPXC,"SPX Technologies, Inc.",841370.0,Centrifugal pumps,Pump and Pumping Equipment Manufacturing,333911.0,1.0
SPXC,"SPX Technologies, Inc.",841950.0,Heat exchange units,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,333415.0,45.0
SPXC,"SPX Technologies, Inc.",842129.0,Filtering or purifying machinery and apparatus for liquids,Fluid Power Pump and Motor Manufacturing,333996.0,1.0
SSRM,SSR Mining Inc.,710692.0,"Silver, unwrought",Silver Mining,212222.0,7.1
SSRM,SSR Mining Inc.,710812.0,"Gold, non-monetary, unwrought",Gold Mining,212221.0,86.4
STAA,STAAR Surgical Company,901890.0,Surgical Instruments and Appliances,Surgical and Medical Instrument Manufacturing,339112.0,2.0
STAA,STAAR Surgical Company,900490.0,Intraocular Lenses,Ophthalmic Goods Manufacturing,339115.0,98.0
STE,STERIS plc (Ireland),300510.0,Dressings and Similar Articles,Pharmaceutical and Medicine Manufacturing,325412.0,0.5
STE,STERIS plc (Ireland),901890.0,Medical Instruments and Appliances,Medical Equipment and Supplies Manufacturing,339113.0,18.0
STE,STERIS plc (Ireland),841920.0,Sterilizers,Industrial Machinery Manufacturing,333994.0,18.0
SB,"Safe Bulkers, Inc",890110.0,Bulk Carriers,Shipbuilding and Repair,336611.0,100.0
SAGE,"Sage Therapeutics, Inc.",300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceuticals,325412.0,25.0
SBH,"Sally Beauty Holdings, Inc.",330420.0,Eye make-up preparations,Cosmetics and Beauty Products Manufacturing,325620.0,2.0
SBH,"Sally Beauty Holdings, Inc.",330499.0,Beauty or make-up preparations,Cosmetics and Beauty Products Manufacturing,325620.0,7.0
SBH,"Sally Beauty Holdings, Inc.",330590.0,Hair care products,Personal Care Products Manufacturing,325620.0,32.0
SBH,"Sally Beauty Holdings, Inc.",330510.0,Shampoos,Personal Care Products Manufacturing,325620.0,14.0
SD,"SandRidge Energy, Inc.",270900.0,Crude Oil,Oil and Gas Extraction,211120.0,62.1
SD,"SandRidge Energy, Inc.",271121.0,Natural Gas,Oil and Gas Extraction,211120.0,26.3
SANM,Sanmina Corporation,847330.0,Parts and Accessories of Computers,Electronics Manufacturing,334111.0,12.0
SANM,Sanmina Corporation,903180.0,"Measuring or Checking Instruments, Appliances and Machines, Not Specified or Included Elsewhere",Test and Measurement Equipment Manufacturing,334515.0,15.0
SANM,Sanmina Corporation,851762.0,"Machines for the Reception, Conversion, and Transmission or Regeneration of Voice, Images or Other Data",Telecommunications Equipment Manufacturing,334210.0,36.0
SRPT,"Sarepta Therapeutics, Inc.",300490.0,Drugs for Muscular Dystrophy,Pharmaceutical Preparation Manufacturing,325412.0,100.0
SCSC,"ScanSource, Inc.",851762.0,Telecommunication Equipment,Telecommunications Equipment Manufacturing,334210.0,18.0
SCSC,"ScanSource, Inc.",847160.0,Automated Data Processing Storage Units,Computer and Peripheral Equipment Manufacturing,334112.0,3.0
SCSC,"ScanSource, Inc.",852580.0,Cameras for Special Use,Photographic and Photocopying Equipment Manufacturing,333316.0,8.0
SCSC,"ScanSource, Inc.",847130.0,Portable Computers,Computer and Peripheral Equipment Manufacturing,334111.0,19.0
SLB,Schlumberger N.V.,847989.0,Oil and Gas Field Machinery and Equipment,Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,30.0
SLB,Schlumberger N.V.,902690.0,Instruments and Apparatus for Measuring or Checking Variables of Liquids or Gases,Analytical Laboratory Instrument Manufacturing,334516.0,8.0
SLB,Schlumberger N.V.,847990.0,Parts of Machines and Mechanical Appliances,Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,10.0
SDGR,"Schrodinger, Inc.",293499.0,Nucleic acids and their salts; other heterocyclic compounds,Pharmaceuticals and Biological Products,325414.0,38.0
SAIC,Science Applications International Corporation,852610.0,Radar apparatus,Aerospace and Defense,334511.0,25.0
SAIC,Science Applications International Corporation,851762.0,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data",Telecommunications Equipment,334220.0,22.0
SCLX,Scilex Holding Company,300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical Manufacturing,325412.0,100.0
STNG,Scorpio Tankers Inc.,890120.0,Tankers,Shipbuilding and Repairing,336611.0,100.0
SMG,Scotts Miracle-Gro Company,380899.0,Fertilizers and Plant Growth Regulators,Fertilizer Manufacturing,325314.0,30.0
SMG,Scotts Miracle-Gro Company,380830.0,Herbicides and Weed Control Products,Pesticide and Other Agricultural Chemical Manufacturing,325320.0,12.0
SMG,Scotts Miracle-Gro Company,380859.0,Insecticides,Pesticide and Other Agricultural Chemical Manufacturing,325320.0,5.0
SMG,Scotts Miracle-Gro Company,380891.0,Fungicides,Pesticide and Other Agricultural Chemical Manufacturing,325320.0,2.5
SEB,Seaboard Corporation,100190.0,Wheat and meslin,Grain and Oilseed Milling,311211.0,10.0
SEB,Seaboard Corporation,110100.0,Wheat or meslin flour,Flour Milling,311211.0,18.0
SEB,Seaboard Corporation,20319.0,"Pork, fresh or chilled",Meat Processing,311611.0,25.0
SDRL,Seadrill Limited,890590.0,"Other vessels, including drilling or production platforms",Oil and Gas Equipment Manufacturing,332999.0,35.0
SDRL,Seadrill Limited,890520.0,Floating or submersible drilling or production platforms,Oil and Gas Drilling,213111.0,63.0
SEE,Sealed Air Corporation,392329.0,Plastic Sacks and Bags,Plastics Packaging Materials and Unlaminated Film and Sheet Manufacturing,326112.0,30.0
SEE,Sealed Air Corporation,392190.0,"Other Plates, Sheets, Film, Foil and Strip, of Plastics",Plastics Packaging Materials and Unlaminated Film and Sheet Manufacturing,326112.0,63.0
SEE,Sealed Air Corporation,392310.0,"Plastic Boxes, Cases, Crates and Similar Articles",Plastics Packaging Materials and Unlaminated Film and Sheet Manufacturing,326112.0,1.0
WTTR,"Select Water Solutions, Inc.",842121.0,Water filtration and purification equipment,Manufacturing,333318.0,8.0
WTTR,"Select Water Solutions, Inc.",847989.0,Industrial machinery for liquids,Oilfield Services,213112.0,55.0
WTTR,"Select Water Solutions, Inc.",382499.0,Chemical mixtures for hydraulic fracturing,Chemical Manufacturing,325998.0,30.0
SMTC,Semtech Corporation,854231.0,Semiconductor Devices,Semiconductor and Related Device Manufacturing,334413.0,26.0
SMTC,Semtech Corporation,854239.0,Integrated Circuits,Semiconductor and Related Device Manufacturing,334413.0,27.0
SMTC,Semtech Corporation,851762.0,Wireless Communication Equipment,Telecommunications Equipment Manufacturing,334220.0,39.0
ST,Sensata Technologies Holding plc,903289.0,Temperature Sensors,Electronic Component Manufacturing,334419.0,15.0
ST,Sensata Technologies Holding plc,902620.0,Pressure Sensors,Electronic Component Manufacturing,334419.0,40.0
ST,Sensata Technologies Holding plc,903180.0,Electric Sensors,Electronic Component Manufacturing,334419.0,12.0
SXT,Sensient Technologies Corporation,320300.0,Coloring matter of vegetable or animal origin,Food Additives and Ingredients,311942.0,31.0
SXT,Sensient Technologies Corporation,320490.0,Synthetic organic coloring matter,Specialty Chemicals,325998.0,10.0
SXT,Sensient Technologies Corporation,330210.0,Mixtures of odoriferous substances,Fragrance and Flavor Manufacturing,325620.0,51.0
SHAK,"Shake Shack, Inc.",210500.0,Ice Cream and Other Edible Ice,Ice Cream and Frozen Dessert Manufacturing,311520.0,12.0
SHAK,"Shake Shack, Inc.",190590.0,"Breads, Pastry, Cakes, Biscuits and Other Bakers' Wares",Commercial Bakeries,311812.0,30.0
SN,"SharkNinja, Inc.",850980.0,Food Processors,Household Appliance Manufacturing,335210.0,4.0
SN,"SharkNinja, Inc.",851679.0,Blenders,Household Appliance Manufacturing,335210.0,8.0
SN,"SharkNinja, Inc.",850940.0,Vacuum Cleaners,Household Appliance Manufacturing,335210.0,52.0
SHW,Sherwin-Williams Company (The),320990.0,Other paints and varnishes,Paint and Coating Manufacturing,325510.0,5.0
SHW,Sherwin-Williams Company (The),320820.0,"Paints and varnishes based on synthetic polymers, dispersed or dissolved in a non-aqueous medium",Paint and Coating Manufacturing,325510.0,20.0
SHW,Sherwin-Williams Company (The),320910.0,"Paints and varnishes, based on acrylic or vinyl polymers, in an aqueous medium",Paint and Coating Manufacturing,325510.0,65.0
FOUR,"Shift4 Payments, Inc.",847050.0,Electronic Payment Processing Equipment,Electronic Computer Manufacturing,334111.0,2.0
FOUR,"Shift4 Payments, Inc.",847130.0,Point of Sale Terminals,Electronic Computer Manufacturing,334111.0,1.5
SHLS,"Shoals Technologies Group, Inc.",854460.0,"Electric Conductors for a Voltage Exceeding 1,000 Volts",Electrical Equipment Manufacturing,335999.0,70.0
SHLS,"Shoals Technologies Group, Inc.",854449.0,"Electric Conductors for a Voltage Not Exceeding 1,000 Volts",Electrical Equipment Manufacturing,335999.0,5.0
SHLS,"Shoals Technologies Group, Inc.",853710.0,"Boards, Panels, Consoles, Desks, Cabinets and Other Bases for Electric Control or the Distribution of Electricity",Electrical Equipment Manufacturing,335313.0,20.0
SCVL,"Shoe Carnival, Inc.",640399.0,"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of leather",Footwear Manufacturing,316210.0,18.0
SCVL,"Shoe Carnival, Inc.",640419.0,Footwear with outer soles of rubber or plastics and uppers of textile materials,Footwear Manufacturing,316210.0,55.0
