Company Name,Product Name,Location,Latitude,Longitude
Unifirst Corporation,"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907","Owensboro, Kentucky, USA",37.7719,-87.1112
Unifirst Corporation,"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907","Cleveland, Ohio, USA",41.4993,-81.6944
Unifirst Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of cotton","Owingsville, Kentucky, USA",38.1448,-83.7641
Enpro Inc.,"Gaskets, washers and other seals of vulcanized rubber","Columbia, South Carolina, USA",34.0007,-81.0348
Enpro Inc.,"Gaskets, washers and other seals of vulcanized rubber","Houston, Texas, USA",29.7604,-95.3698
Enpro Inc.,"Gaskets, washers and other seals of vulcanized rubber","Beloit, Wisconsin, USA",42.5083,-89.0318
Enpro Inc.,Bearing housings; plain shaft bearings,"Beloit, Wisconsin, USA",42.5083,-89.0318
"Crane NXT, Co.","Boards, panels, consoles, desks, cabinets and other bases for electric control or the distribution of electricity","Stamford, Connecticut, USA",41.0534,-73.5387
"Crane NXT, Co.","Boards, panels, consoles, desks, cabinets and other bases for electric control or the distribution of electricity","Billerica, Massachusetts, USA",42.5584,-71.2690
"Crane NXT, Co.","Boards, panels, consoles, desks, cabinets and other bases for electric control or the distribution of electricity","Duluth, Georgia, USA",34.0029,-84.1446
Atkore Inc.,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel","Harvey, Illinois, USA",41.6103,-87.6461
Atkore Inc.,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel","Phoenix, Arizona, USA",33.4484,-112.0740
Atkore Inc.,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel","Philadelphia, Pennsylvania, USA",39.9526,-75.1652
Atkore Inc.,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures, of iron or steel","Harvey, Illinois, USA",41.6100,-87.6467
Atkore Inc.,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures, of iron or steel","Phoenix, Arizona, USA",33.4484,-112.0740
Atkore Inc.,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures, of iron or steel","Philadelphia, Pennsylvania, USA",39.9526,-75.1652
SiTime Corporation,Electronic integrated circuits and microassemblies,"Santa Clara, California, USA",37.3541,-121.9552
SiTime Corporation,Other electronic integrated circuits,"Chengdu, China",30.5728,104.0668
SiTime Corporation,Other electronic integrated circuits,"Santa Clara, California, USA",37.3541,-121.9552
Mueller Water Products,"Valves and similar appliances for pipes, boiler shells, tanks, vats or the like","Decatur, Illinois, USA",39.8403,-88.9548
Mueller Water Products,"Valves and similar appliances for pipes, boiler shells, tanks, vats or the like","Albertville, Alabama, USA",34.2670,-86.2089
Mueller Water Products,"Valves and similar appliances for pipes, boiler shells, tanks, vats or the like","Chattanooga, Tennessee, USA",35.0456,-85.3097
Mueller Water Products,"Valves and similar appliances for pipes, boiler shells, tanks, vats or the like","Kimball, Tennessee, USA",35.0473,-85.6558
Mueller Water Products,"Flanges, of iron or steel","Albertville, Alabama, USA",34.2676,-86.2089
Mueller Water Products,"Flanges, of iron or steel","Decatur, Illinois, USA",39.8403,-88.9548
Mueller Water Products,Pipe fittings of iron or steel (excluding stainless),"Albertville, Alabama",34.2679,-86.2089
Mueller Water Products,Pipe fittings of iron or steel (excluding stainless),"Decatur, Illinois",39.8403,-88.9548
Mueller Water Products,Pipe fittings of iron or steel (excluding stainless),"Chattanooga, Tennessee",35.0456,-85.3097
Tanger Inc.,Men's Cotton Trousers,"Greensboro, North Carolina, USA",36.0726,-79.7910
Tanger Inc.,Men's Cotton Trousers,"Ho Chi Minh City, Vietnam",10.762622,106.660172
Tanger Inc.,Men's Cotton Trousers,"Dhaka, Bangladesh",23.8103,90.4125
J & J Snack Foods Corp.,Frozen soft pretzels,"Pennsauken, New Jersey, USA",39.9604,-75.0575
J & J Snack Foods Corp.,Frozen soft pretzels,"Moscow Mills, Missouri, USA",38.9376,-90.9187
J & J Snack Foods Corp.,Frozen soft pretzels,"Bellmawr, New Jersey, USA",39.8673,-75.0941
J & J Snack Foods Corp.,Frozen beverages,"Manteca, California, USA",37.7974,-121.2161
J & J Snack Foods Corp.,Frozen beverages,"Holly Ridge, North Carolina, USA",34.4957,-77.5539
J & J Snack Foods Corp.,Frozen beverages,"Dallas, Texas, USA",32.7767,-96.7970
J & J Snack Foods Corp.,"Bakery products (e.g., churros, funnel cakes)","Pennsauken, New Jersey",39.9471,-75.0576
J & J Snack Foods Corp.,"Bakery products (e.g., churros, funnel cakes)","Bellmawr, New Jersey",39.8676,-75.0949
J & J Snack Foods Corp.,"Bakery products (e.g., churros, funnel cakes)","Carson City, Nevada",39.1638,-119.7674
Sensient Technologies Corporation,Coloring matter of vegetable or animal origin,"St. Louis, Missouri, USA",38.6270,-90.1994
Sensient Technologies Corporation,Coloring matter of vegetable or animal origin,"Geesthacht, Germany",53.4386,10.3779
Sensient Technologies Corporation,Coloring matter of vegetable or animal origin,"Lyon, France",45.7640,4.8357
Sensient Technologies Corporation,Mixtures of odoriferous substances,"St. Louis, Missouri, USA",38.6270,-90.1994
Sensient Technologies Corporation,Mixtures of odoriferous substances,"Geesthacht, Germany",53.4425,10.3758
Sensient Technologies Corporation,Mixtures of odoriferous substances,"Bletchley, United Kingdom",51.9945,-0.7364
Sensient Technologies Corporation,Synthetic organic coloring matter,"St. Louis, Missouri, USA",38.6270,-90.1994
Sensient Technologies Corporation,Synthetic organic coloring matter,"King's Lynn, Norfolk, UK",52.7517,0.3958
Sensient Technologies Corporation,Synthetic organic coloring matter,"Geesthacht, Germany",53.4841,10.3691
Sensient Technologies Corporation,Synthetic organic coloring matter,"Shanghai, China",31.2304,121.4737
Semtech Corporation,Wireless Communication Equipment,"Camarillo, California, USA",34.2164,-119.0376
Semtech Corporation,Wireless Communication Equipment,"Reedsburg, Wisconsin, USA",43.5333,-89.9932
Semtech Corporation,Wireless Communication Equipment,"Neuchâtel, Switzerland",46.9929,6.9319
Semtech Corporation,Semiconductor Devices,"Camarillo, California, USA",34.2164,-119.0376
Semtech Corporation,Semiconductor Devices,"Reynosa, Tamaulipas, Mexico",26.0583,-98.3034
"Fluence Energy, Inc.","Static converters for electricity (e.g., inverters, power supply units)","Guangzhou, China",23.1291,113.2644
"Fluence Energy, Inc.","Static converters for electricity (e.g., inverters, power supply units)","San Luis Potosí, Mexico",22.1565,-100.9855
"Fluence Energy, Inc.",Lithium-ion Batteries,"Arlington, Virginia, USA",38.87997,-77.10677
"Fluence Energy, Inc.",Lithium-ion Batteries,"Karlsruhe, Germany",49.00689,8.40365
Granite Construction Incorporated,"Cement, concrete, or artificial stone, prefabricated structural components","Indio, California",33.7198,-116.2168
Granite Construction Incorporated,"Cement, concrete, or artificial stone, prefabricated structural components","Palmdale, California",34.5794,-118.1165
Granite Construction Incorporated,"Cement, concrete, or artificial stone, prefabricated structural components","Salinas, California",36.6777,-121.6555
"Under Armour, Inc.",Sports footwear with outer soles and uppers of rubber or plastics,"Ho Chi Minh City, Vietnam",10.7769,106.7009
"Under Armour, Inc.",Sports footwear with outer soles and uppers of rubber or plastics,"Hanoi, Vietnam",21.0285,105.8542
"Under Armour, Inc.",Sports footwear with outer soles and uppers of rubber or plastics,"Guangzhou, China",23.1291,113.2644
"Under Armour, Inc.",Sports footwear with outer soles and uppers of rubber or plastics,"Bangkok, Thailand",13.7563,100.5018
"Steven Madden, Ltd.",Footwear with outer soles and uppers of rubber or plastics,"Dongguan, China",23.0207,113.7518
"Steven Madden, Ltd.",Footwear with outer soles and uppers of rubber or plastics,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Steven Madden, Ltd.",Footwear with outer soles and uppers of rubber or plastics,"Chennai, India",13.0827,80.2707
"Steven Madden, Ltd.","Footwear with outer soles of rubber, plastics, leather or composition leather, and uppers of leather","Dongguan, China",23.0207,113.7518
"Steven Madden, Ltd.","Footwear with outer soles of rubber, plastics, leather or composition leather, and uppers of leather","Ho Chi Minh City, Vietnam",10.7769,106.7009
"Steven Madden, Ltd.","Footwear with outer soles of rubber, plastics, leather or composition leather, and uppers of leather","Chennai, India",13.0827,80.2707
"Steven Madden, Ltd.",Handbags with outer surface of leather,"Guangzhou, China",23.1291,113.2644
"Steven Madden, Ltd.",Handbags with outer surface of leather,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Steven Madden, Ltd.",Handbags with outer surface of leather,"Chennai, India",13.0827,80.2707
Griffon Corporation,"Boxes, cases, crates and similar articles of plastics","Miami, FL, USA",25.7617,-80.1918
Griffon Corporation,"Boxes, cases, crates and similar articles of plastics","Phoenix, AZ, USA",33.4484,-112.0740
Griffon Corporation,"Boxes, cases, crates and similar articles of plastics","Chicago, IL, USA",41.8781,-87.6298
Griffon Corporation,"Hand tools (including glaziers' diamonds), n.e.s.","Jackson, Mississippi, USA",32.2988,-90.1848
Sylvamo Corporation,"Uncoated paper and paperboard, used for writing, printing or other graphic purposes","Eastover, South Carolina, USA",33.8729,-80.6881
Sylvamo Corporation,"Uncoated paper and paperboard, used for writing, printing or other graphic purposes","Ticonderoga, New York, USA",43.8484,-73.4251
Sylvamo Corporation,"Uncoated paper and paperboard, used for writing, printing or other graphic purposes","Sao Paulo, Brazil",-23.5505,-46.6333
Sylvamo Corporation,"Uncoated paper and paperboard, used for writing, printing or other graphic purposes","Nymolla, Sweden",56.0856,14.7013
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing 40 g/m² or more but not more than 150 g/m²","Eastover, South Carolina, USA",33.8773,-80.6937
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing 40 g/m² or more but not more than 150 g/m²","Svetogorsk, Russia",61.1111,28.8674
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing 40 g/m² or more but not more than 150 g/m²","Mogi Guaçu, São Paulo, Brazil",-22.3675,-46.9441
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing more than 150 g/m²","Eastover Mill, Eastover, South Carolina, USA",33.8762,-80.6944
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing more than 150 g/m²","Svetogorsk Mill, Svetogorsk, Russia",61.1118,28.8622
Sylvamo Corporation,"Paper and paperboard, not containing fibers obtained by mechanical processes, weighing more than 150 g/m²","Mogi Guaçu Mill, Mogi Guaçu, São Paulo, Brazil",-22.3958,-46.9439
Diodes Incorporated,"Transistors, other than photosensitive, with a dissipation rate of less than 1 watt","Shanghai, China",31.2304,121.4737
Diodes Incorporated,"Transistors, other than photosensitive, with a dissipation rate of less than 1 watt","Taipei, Taiwan",25.0330,121.5654
Diodes Incorporated,"Transistors, other than photosensitive, with a dissipation rate of less than 1 watt","Nürnberg, Germany",49.4521,11.0767
Diodes Incorporated,"Transistors, other than photosensitive, with a dissipation rate of less than 1 watt","Oldham, United Kingdom",53.5409,-2.1114
Diodes Incorporated,"Electronic integrated circuits, other than processors and controllers","Shanghai, China",31.2304,121.4737
Diodes Incorporated,"Electronic integrated circuits, other than processors and controllers","Jinan, China",36.6512,117.1201
Diodes Incorporated,"Electronic integrated circuits, other than processors and controllers","Chengdu, China",30.5728,104.0668
Diodes Incorporated,"Electronic integrated circuits, other than processors and controllers","Oldham, United Kingdom",53.5409,-2.1114
Diodes Incorporated,"Electronic integrated circuits, other than processors and controllers","Neuhaus, Germany",50.5133,11.1616
Bristol-Myers Squibb Company,Antisera and other blood fractions,"Devens, Massachusetts, USA",42.5432,-71.6142
Bristol-Myers Squibb Company,Antisera and other blood fractions,"Caguas, Puerto Rico",18.2341,-66.0455
Bristol-Myers Squibb Company,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses","New Brunswick, New Jersey, USA",40.4862,-74.4518
Bristol-Myers Squibb Company,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses","Manati, Puerto Rico",18.4274,-66.4922
Bristol-Myers Squibb Company,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses","Anagni, Italy",41.7441,13.1570
Bristol-Myers Squibb Company,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses","Syracuse, New York, USA",43.0481,-76.1474
Bristol-Myers Squibb Company,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses","Swords, Ireland",53.4597,-6.2180
"Gilead Sciences, Inc.",Antiviral medications,"Foster City, California, USA",37.5585,-122.2711
"Gilead Sciences, Inc.",Antiviral medications,"La Verne, California, USA",34.1008,-117.7678
"Gilead Sciences, Inc.",Antiviral medications,"Cork, Ireland",51.8969,-8.4863
"Gilead Sciences, Inc.",Antiviral medications,"Edinburgh, Scotland, UK",55.9533,-3.1883
"Gilead Sciences, Inc.",HIV treatment medications,"Foster City, California, USA",37.5585,-122.2711
"Gilead Sciences, Inc.",HIV treatment medications,"Cork, Ireland",51.8969,-8.4863
"Gilead Sciences, Inc.",HIV treatment medications,"La Verne, California, USA",34.1003,-117.7678
"Gilead Sciences, Inc.",HIV treatment medications,"Edmonton, Alberta, Canada",53.5461,-113.4938
"Gilead Sciences, Inc.",Hepatitis C treatment medications,"Foster City, California, USA",37.5544,-122.2688
"Gilead Sciences, Inc.",Hepatitis C treatment medications,"La Verne, California, USA",34.1008,-117.7678
"Gilead Sciences, Inc.",Hepatitis C treatment medications,"Cork, Ireland",51.8985,-8.4756
"Gilead Sciences, Inc.",Hepatitis C treatment medications,"Edmonton, Alberta, Canada",53.5461,-113.4938
"Mondelez International, Inc.",Sweet biscuits; waffles and wafers,"Jakarta, Indonesia",-6.2088,106.8456
"Mondelez International, Inc.",Sweet biscuits; waffles and wafers,"Sialkot, Pakistan",32.4945,74.5229
"Mondelez International, Inc.",Sweet biscuits; waffles and wafers,"Suceava, Romania",47.6519,26.2556
"Mondelez International, Inc.",Sweet biscuits; waffles and wafers,"Warsaw, Poland",52.2297,21.0122
"Mondelez International, Inc.",Sweet biscuits; waffles and wafers,"Bremen, Germany",53.0793,8.8017
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Bournville, Birmingham, UK",52.4283,-1.9463
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Oostende, Belgium",51.2150,2.9280
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Skarbimierz, Poland",50.7852,17.4134
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Szekesfehervar, Hungary",47.1860,18.4221
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Bernburg, Germany",51.7938,11.7420
"Mondelez International, Inc.","Chocolate, prepared as blocks, slabs or bars","Bludenz, Austria",47.1560,9.8225
Diodes Incorporated,"Diodes, other than photosensitive or light-emitting diodes","Shanghai, China",31.2304,121.4737
Diodes Incorporated,"Diodes, other than photosensitive or light-emitting diodes","Jinan, China",36.6512,117.1201
Diodes Incorporated,"Diodes, other than photosensitive or light-emitting diodes","Wuxi, China",31.5704,120.3123
Diodes Incorporated,"Diodes, other than photosensitive or light-emitting diodes","Chengdu, China",30.5728,104.0668
Diodes Incorporated,"Diodes, other than photosensitive or light-emitting diodes","Neuhaus, Germany",50.4869,11.1671
"Helmerich & Payne, Inc.","Boring or sinking machinery, self-propelled","Tulsa, Oklahoma, USA",36.153981,-95.992775
Products,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data","Austin, Texas, USA",30.2672,-97.7431
Products,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data","Shenzhen, Guangdong, China",22.5431,114.0579
Products,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data","Munich, Bavaria, Germany",48.1351,11.5820
Products,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data","Bangalore, Karnataka, India",12.9716,77.5946
"Warrior Met Coal, Inc.","Bituminous Coal, Not Agglomerated","Brookwood, Alabama, USA",33.2276,-87.3217
"Warrior Met Coal, Inc.","Other Coal, Not Agglomerated","Brookwood, Alabama",33.2321,-87.3106
Products,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"New York, USA",40.7128,-74.0060
Products,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Berlin, Germany",52.5200,13.4050
Products,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Tokyo, Japan",35.6895,139.6917
Products,Beauty or make-up preparations and preparations for the care of the skin,"New York, USA",40.7128,-74.0060
Products,Beauty or make-up preparations and preparations for the care of the skin,"Paris, France",48.8566,2.3522
Products,Beauty or make-up preparations and preparations for the care of the skin,"Tokyo, Japan",35.6895,139.6917
"Hayward Holdings, Inc.",Electronic pool control systems,"Clemmons, North Carolina, USA",36.0210,-80.3804
"Hayward Holdings, Inc.",Electronic pool control systems,"Elizabeth, New Jersey, USA",40.6643,-74.2107
"Hayward Holdings, Inc.",Pumps for swimming pools,"Clemmons, North Carolina, USA",36.0215,-80.3823
"Hayward Holdings, Inc.",Pumps for swimming pools,"Elizabeth, New Jersey, USA",40.6639,-74.2107
Boston Beer Company,Beer made from malt,"Cincinnati, Ohio",39.1031,-84.5120
Boston Beer Company,Beer made from malt,"Breinigsville, Pennsylvania",40.5484,-75.6294
Boston Beer Company,Beer made from malt,"Boston, Massachusetts",42.3601,-71.0589
Boston Beer Company,"Other fermented beverages (e.g., cider, perry, mead)","Angry Orchard Cider House, Walden, New York",41.5614,-74.1843
Boston Beer Company,"Spirits, liqueurs and other spirituous beverages","Cincinnati, Ohio",39.1031,-84.5120
Boston Beer Company,"Spirits, liqueurs and other spirituous beverages","Breinigsville, Pennsylvania",40.5414,-75.6663
"Agilysys, Inc.",Point of Sale Terminals,Not Available,Not Available,Not Available
Products,Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents,Location A,40.712776,-74.005974
Products,Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents,Location B,34.052235,-118.243683
Products,Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents,Location C,51.507351,-0.127758
Envista Holdings Corporation,Dental Drill Engines,"Brea, California, USA",33.9167,-117.9001
Envista Holdings Corporation,Dental Drill Engines,"Kloten, Switzerland",47.4515,8.5847
Envista Holdings Corporation,Dental Drill Engines,"Shanghai, China",31.2304,121.4737
Envista Holdings Corporation,Dental Instruments and Appliances,"Brea, California, USA",33.9167,-117.9001
Envista Holdings Corporation,Dental Instruments and Appliances,"Hatfield, Pennsylvania, USA",40.2793,-75.2996
Envista Holdings Corporation,Dental Instruments and Appliances,"Kloten, Switzerland",47.4505,8.5847
Envista Holdings Corporation,Dental Instruments and Appliances,"Beijing, China",39.9042,116.4074
Envista Holdings Corporation,Dental Instruments and Appliances,"Tuusula, Finland",60.4036,25.0263
Envista Holdings Corporation,Artificial Teeth,"Bensheim, Germany",49.6833,8.6167
Envista Holdings Corporation,Artificial Teeth,"Kloten, Switzerland",47.4515,8.5847
Envista Holdings Corporation,Artificial Teeth,"Mahwah, New Jersey, USA",41.0882,-74.1438
"Century Communities, Inc.",Prefabricated Buildings,"Houston, Texas",29.7604,-95.3698
"Century Communities, Inc.",Prefabricated Buildings,"Denver, Colorado",39.7392,-104.9903
"Century Communities, Inc.",Prefabricated Buildings,"Atlanta, Georgia",33.7490,-84.3880
"Dream Finders Homes, Inc.",Prefabricated Buildings,"Jacksonville, Florida",30.3322,-81.6557
"Dream Finders Homes, Inc.",Prefabricated Buildings,"Orlando, Florida",28.5383,-81.3792
"Dream Finders Homes, Inc.",Prefabricated Buildings,"Denver, Colorado",39.7392,-104.9903
"Dream Finders Homes, Inc.",Prefabricated Buildings,"Austin, Texas",30.2672,-97.7431
"Dream Finders Homes, Inc.",Prefabricated Buildings,"Charlotte, North Carolina",35.2271,-80.8431
"Rocket Lab USA, Inc.","Spacecraft, satellites, and similar vehicles","Long Beach, California, USA",33.7890,-118.1942
"Rocket Lab USA, Inc.","Spacecraft, satellites, and similar vehicles","Auckland, New Zealand",-36.8485,174.7633
"Rocket Lab USA, Inc.","Spacecraft, satellites, and similar vehicles","Wallops Island, Virginia, USA",37.8462,-75.4786
"Rocket Lab USA, Inc.","Parts of spacecraft, satellites, and similar vehicles","Long Beach, California, USA",33.7701,-118.1937
"Rocket Lab USA, Inc.","Parts of spacecraft, satellites, and similar vehicles","Huntington Beach, California, USA",33.6603,-117.9992
"Rocket Lab USA, Inc.","Parts of spacecraft, satellites, and similar vehicles","Auckland, New Zealand",-36.8485,174.7633
Products,"Other Coal, Not Agglomerated",Location A,34.1234,-81.2345
Products,"Other Coal, Not Agglomerated",Location B,40.5678,-74.5678
Products,"Other Coal, Not Agglomerated",Location C,36.7890,-78.9012
Products,"Lignite, Not Agglomerated","Rhineland, Germany",50.7753,6.0839
Products,"Lignite, Not Agglomerated","Lausitz, Germany",51.4416,14.2838
Products,"Lignite, Not Agglomerated","Central German, Germany",51.3200,12.3700
Products,"Lignite, Not Agglomerated","Western Macedonia, Greece",40.3000,21.8000
"Comstock Resources, Inc.",Natural Gas,"Haynesville Shale, Louisiana",32.5,-93.7
"Comstock Resources, Inc.",Natural Gas,"Bossier Shale, Texas",32.1,-94.0
"Comstock Resources, Inc.",Crude Oil,"Haynesville Shale, East Texas",32.7261,-94.3154
"Comstock Resources, Inc.",Crude Oil,"Bossier Shale, North Louisiana",32.8251,-92.6379
3M Company,Plastic articles for technical uses,"Cottage Grove, Minnesota, USA",44.8270,-92.9431
3M Company,Plastic articles for technical uses,"Decatur, Alabama, USA",34.6059,-86.9833
3M Company,Plastic articles for technical uses,"Cordova, Illinois, USA",41.6773,-90.3187
3M Company,Plastic articles for technical uses,"Hutchinson, Minnesota, USA",44.8977,-94.3694
3M Company,Plastic articles for technical uses,"Nevada, Missouri, USA",37.8391,-94.3547
3M Company,Parts and accessories for measuring or checking instruments,"Maplewood, Minnesota, USA",44.9537,-93.0899
3M Company,Parts and accessories for measuring or checking instruments,"Austin, Texas, USA",30.2672,-97.7431
3M Company,Parts and accessories for measuring or checking instruments,"St. Paul, Minnesota, USA",44.9537,-93.0900
3M Company,Wound dressings and similar articles,"Brookings, South Dakota, USA",44.3114,-96.7984
3M Company,Wound dressings and similar articles,"St. Paul, Minnesota, USA",44.9537,-93.0900
"Motorola Solutions, Inc.",Radio Transceivers,"Schaumburg, Illinois, USA",42.0334,-88.0834
"Motorola Solutions, Inc.",Radio Transceivers,"Penang, Malaysia",5.4164,100.3327
"Motorola Solutions, Inc.",Radio Transceivers,"Nogales, Mexico",31.3046,-110.9422
"Motorola Solutions, Inc.","Communication Equipment with Reception, Conversion and Transmission","Schaumburg, Illinois, USA",42.0334,-88.0834
"Motorola Solutions, Inc.","Communication Equipment with Reception, Conversion and Transmission","Penang, Malaysia",5.4164,100.3327
"Motorola Solutions, Inc.","Communication Equipment with Reception, Conversion and Transmission","Nogales, Mexico",31.3076,-110.9381
"Cadence Design Systems, Inc.",Semiconductor design IP,"San Jose, California, USA",37.3688,-121.9189
"Cadence Design Systems, Inc.",Semiconductor design IP,"Bangalore, India",12.9716,77.5946
"Cadence Design Systems, Inc.",Semiconductor design IP,"Shanghai, China",31.2304,121.4737
"Cadence Design Systems, Inc.",Semiconductor design IP,"Noida, India",28.5355,77.3910
"Cadence Design Systems, Inc.",Semiconductor design IP,"Cambridge, United Kingdom",52.2053,0.1218
"EOG Resources, Inc.",Crude Oil,"Eagle Ford Shale, Texas, USA",28.0,-98.0
"EOG Resources, Inc.",Crude Oil,"Delaware Basin, Texas, USA",31.7,-103.5
"EOG Resources, Inc.",Crude Oil,"Powder River Basin, Wyoming, USA",44.3,-106.5
"EOG Resources, Inc.",Crude Oil,"Bakken Formation, North Dakota, USA",47.5,-103.5
"EOG Resources, Inc.",Crude Oil,"DJ Basin, Colorado, USA",40.0,-104.5
"EOG Resources, Inc.",Natural Gas in Gaseous State,"Eagle Ford Shale, Texas, USA",28.1703,-97.7114
"EOG Resources, Inc.",Natural Gas in Gaseous State,"Delaware Basin, Texas, USA",31.7680,-104.2172
"EOG Resources, Inc.",Natural Gas in Gaseous State,"Powder River Basin, Wyoming, USA",44.3489,-105.4009
"EOG Resources, Inc.",Natural Gas in Gaseous State,"DJ Basin, Colorado, USA",40.3344,-104.8625
"EOG Resources, Inc.",Natural Gas in Gaseous State,"Bakken Shale, North Dakota, USA",47.6531,-103.5963
"EOG Resources, Inc.",Petroleum Oils and Oils Obtained from Bituminous Minerals,"Eagle Ford Shale, Texas, USA",28.2,-98.1
"EOG Resources, Inc.",Petroleum Oils and Oils Obtained from Bituminous Minerals,"Delaware Basin, Texas, USA",31.8,-103.5
"EOG Resources, Inc.",Petroleum Oils and Oils Obtained from Bituminous Minerals,"Bakken Formation, North Dakota, USA",47.5,-103.5
"EOG Resources, Inc.",Petroleum Oils and Oils Obtained from Bituminous Minerals,"Powder River Basin, Wyoming, USA",43.5,-106.8
"EOG Resources, Inc.",Petroleum Oils and Oils Obtained from Bituminous Minerals,"DJ Basin, Colorado, USA",40.6,-104.3
ESCO Technologies Inc.,Instruments and apparatus for measuring or checking electrical quantities,"St. Louis, Missouri, USA",38.6270,-90.1994
ESCO Technologies Inc.,Instruments and apparatus for measuring or checking electrical quantities,"Boulder, Colorado, USA",40.0150,-105.2705
ESCO Technologies Inc.,Instruments and apparatus for measuring or checking electrical quantities,"Minneapolis, Minnesota, USA",44.9778,-93.2650
ESCO Technologies Inc.,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases","St. Louis, Missouri, USA",38.6270,-90.1994
ESCO Technologies Inc.,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases","Minnetonka, Minnesota, USA",44.9212,-93.4688
ESCO Technologies Inc.,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases","Hatfield, Pennsylvania, USA",40.2795,-75.2996
ESCO Technologies Inc.,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85","St. Louis, Missouri, USA",38.6270,-90.1994
ESCO Technologies Inc.,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85","Dublin, Ireland",53.3498,-6.2603
Products,Woven Fabrics of Synthetic Staple Fibres,Location 1,Latitude 1,Longitude 1
Products,Woven Fabrics of Synthetic Staple Fibres,Location 2,Latitude 2,Longitude 2
Products,Metal Furniture,"New York, USA",40.7128,-74.0060
Products,Metal Furniture,"Berlin, Germany",52.5200,13.4050
Products,Metal Furniture,"Shanghai, China",31.2304,121.4737
"Kymera Therapeutics, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Watertown, Massachusetts, USA",42.3709,-71.1828
Iridium Communications Inc,Satellite Telephones,"Tempe, Arizona, USA",33.4255,-111.9400
"Greif, Inc.",Flexible Intermediate Bulk Containers,"Riviere-Rouge, Quebec, Canada",46.4225,-74.8612
"Greif, Inc.",Flexible Intermediate Bulk Containers,"Longview, Texas, USA",32.5007,-94.7405
"Greif, Inc.",Flexible Intermediate Bulk Containers,"Ede, Netherlands",52.0333,5.6583
"Greif, Inc.",Flexible Intermediate Bulk Containers,"Chennai, India",13.0827,80.2707
Greif Inc.,Steel Drums,"Riverville, Virginia, USA",37.4789,-79.6893
Greif Inc.,Steel Drums,"Chicago, Illinois, USA",41.8781,-87.6298
Greif Inc.,Steel Drums,"Houston, Texas, USA",29.7604,-95.3698
Greif Inc.,Steel Drums,"Atlanta, Georgia, USA",33.7490,-84.3880
Greif Inc.,Steel Drums,"Cologne, Germany",50.9375,6.9603
Greif Inc.,Steel Drums,"Shanghai, China",31.2304,121.4737
