Product Name,Location,Latitude,Longitude
"Bars and rods, of alloy steel other than stainless","Nippon Steel, Kimitsu Works, Chiba, Japan",35.3075,140.0278
"Bars and rods, of alloy steel other than stainless","Tata Steel, Jamshedpur, Jharkhand, India",22.8053,86.2029
"Bars and rods, of alloy steel other than stainless","ArcelorMittal, Dunkirk, France",51.0344,2.3776
"Articles of iron or steel, n.e.s.","Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Articles of iron or steel, n.e.s.","Jamshedpur, Jharkhand, India",22.8056,86.2031
"Articles of iron or steel, n.e.s.","Duisburg, North Rhine-Westphalia, Germany",51.4344,6.7623
"Articles of iron or steel, n.e.s.","Shanghai, China",31.2304,121.4737
"Articles of iron or steel, n.e.s.","São Paulo, Brazil",-23.5505,-46.6333
"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","Duisburg, Germany",51.4344,6.7623
"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","Youngstown, Ohio, USA",41.0998,-80.6495
"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","Chelyabinsk, Russia",55.1644,61.4368
"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","Tangshan, Hebei, China",39.6305,118.1802
Parts suitable for use solely or principally with electric motors and generators,"Siemens AG, Berlin, Germany",52.52,13.405
Parts suitable for use solely or principally with electric motors and generators,"General Electric, Fort Wayne, Indiana, USA",41.0793,-85.1394
Parts suitable for use solely or principally with electric motors and generators,"Mitsubishi Electric Corporation, Tokyo, Japan",35.6895,139.6917
Parts suitable for use solely or principally with electric motors and generators,"ABB Group, Zürich, Switzerland",47.3769,8.5417
Parts suitable for use solely or principally with electric motors and generators,"Toshiba Corporation, Kawasaki, Japan",35.5206,139.7172
"Threaded screws and bolts, of iron or steel","Tianjin, China",39.3434,117.3616
"Threaded screws and bolts, of iron or steel","Pune, India",18.5204,73.8567
"Threaded screws and bolts, of iron or steel","Birmingham, United Kingdom",52.4862,-1.8904
"Threaded screws and bolts, of iron or steel","Detroit, Michigan, USA",42.3314,-83.0458
"Threaded screws and bolts, of iron or steel","Düsseldorf, Germany",51.2277,6.7735
Electronic integrated circuits,"Kyoto, Japan",35.0116,135.7681
Electronic integrated circuits,"Hsinchu, Taiwan",24.8138,120.9675
Electronic integrated circuits,"San Jose, California, USA",37.3382,-121.8863
Electronic integrated circuits,"Munich, Germany",48.1351,11.582
Electronic integrated circuits,"Shenzhen, China",22.5431,114.0579
Parts suitable for use solely or principally with the engines of heading 8409,"Tognum AG, Friedrichshafen, Germany",47.655,9.48
Parts suitable for use solely or principally with the engines of heading 8409,"Cummins Inc., Columbus, Indiana, USA",39.201,-85.921
Parts suitable for use solely or principally with the engines of heading 8409,"Caterpillar Inc., Peoria, Illinois, USA",40.693,-89.589
Parts suitable for use solely or principally with the engines of heading 8409,"DEUTZ AG, Cologne, Germany",50.948,6.985
Parts suitable for use solely or principally with the engines of heading 8409,"Scania AB, Södertälje, Sweden",59.195,17.625
"Structures and parts of structures, of iron or steel","Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Structures and parts of structures, of iron or steel","Linz, Austria",48.3069,14.2858
"Structures and parts of structures, of iron or steel","Shanghai, China",31.2304,121.4737
"Structures and parts of structures, of iron or steel","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Structures and parts of structures, of iron or steel","Essen, Germany",51.4556,7.0116
"Plates, sheets and strip of vulcanized rubber other than hard rubber, of cellular rubber","Gumi, South Korea",36.1195,128.3446
"Plates, sheets and strip of vulcanized rubber other than hard rubber, of cellular rubber","Hanover, Germany",52.3759,9.732
"Plates, sheets and strip of vulcanized rubber other than hard rubber, of cellular rubber","Novi, Michigan, USA",42.4806,-83.4755
"Plates, sheets and strip of vulcanized rubber other than hard rubber, of cellular rubber","Wuxi, China",31.4912,120.3119
"Plates, sheets and strip of vulcanized rubber other than hard rubber, of cellular rubber","Pune, India",18.5204,73.8567
"Textile fabrics, impregnated, coated, covered or laminated with polyvinyl chloride","Friedrichshafen, Germany",47.6566,9.475
"Textile fabrics, impregnated, coated, covered or laminated with polyvinyl chloride","Taoyuan City, Taiwan",24.9936,121.2969
"Textile fabrics, impregnated, coated, covered or laminated with polyvinyl chloride","Guangzhou, China",23.1291,113.2644
"Textile fabrics, impregnated, coated, covered or laminated with polyvinyl chloride","Bristol, United Kingdom",51.4545,-2.5879
"Textile fabrics, impregnated, coated, covered or laminated with polyvinyl chloride","Charlotte, North Carolina, USA",35.2271,-80.8431
Instruments and appliances used in medical or surgical sciences,"Medtronic, Minneapolis, Minnesota, USA",44.9778,-93.265
Instruments and appliances used in medical or surgical sciences,"Johnson & Johnson, New Brunswick, New Jersey, USA",40.4862,-74.4518
Instruments and appliances used in medical or surgical sciences,"Siemens Healthineers, Erlangen, Germany",49.59,11.0078
Instruments and appliances used in medical or surgical sciences,"GE Healthcare, Chicago, Illinois, USA",41.8781,-87.6298
Instruments and appliances used in medical or surgical sciences,"Philips Healthcare, Amsterdam, Netherlands",52.3676,4.9041
Chlorides and chloride oxides,"Freeport, Texas, USA",28.9681,-95.356
Chlorides and chloride oxides,"Antwerp, Belgium",51.2602,4.4028
Chlorides and chloride oxides,"Geismar, Louisiana, USA",30.176,-91.0346
Chlorides and chloride oxides,"Ludwigshafen, Germany",49.4774,8.4452
Chlorides and chloride oxides,"Map Ta Phut, Thailand",12.6794,101.1545
"Human or animal blood, prepared for therapeutic, prophylactic or diagnostic uses","Baxter International Inc., Round Lake, Illinois, USA",42.35,-88.09
"Human or animal blood, prepared for therapeutic, prophylactic or diagnostic uses","CSL Behring, Marburg, Germany",50.8153,8.7665
"Human or animal blood, prepared for therapeutic, prophylactic or diagnostic uses","Grifols, Los Angeles, California, USA",34.0522,-118.2437
"Human or animal blood, prepared for therapeutic, prophylactic or diagnostic uses","Octapharma, Vienna, Austria",48.2082,16.3738
"Human or animal blood, prepared for therapeutic, prophylactic or diagnostic uses","Kedrion Biopharma, Barga, Italy",44.0733,10.4828
Composite diagnostic or laboratory reagents,"Roche Diagnostics, Indianapolis, Indiana, USA",39.9042,-86.2606
Composite diagnostic or laboratory reagents,"Abbott Laboratories, Chicago, Illinois, USA",41.8781,-87.6298
Composite diagnostic or laboratory reagents,"Siemens Healthineers, Marburg, Germany",50.8019,8.7642
Composite diagnostic or laboratory reagents,"Thermo Fisher Scientific, Waltham, Massachusetts, USA",42.3765,-71.2356
Composite diagnostic or laboratory reagents,"Bio-Rad Laboratories, Hercules, California, USA",38.0171,-122.288
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.2675,-111.8458
Electronic integrated circuits,"Samsung Electronics, Hwaseong, Gyeonggi Province, South Korea",37.206,126.8431
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.785,120.997
Electronic integrated circuits,"Micron Technology, Boise, Idaho, USA",43.615,-116.2023
Electronic integrated circuits,"SK Hynix, Icheon, Gyeonggi Province, South Korea",37.2792,127.4429
"Other measuring or checking instruments, appliances and machines, n.e.s.","Schaffhausen, Switzerland",47.6973,8.6349
"Other measuring or checking instruments, appliances and machines, n.e.s.","Warsaw, Poland",52.2297,21.0122
"Other measuring or checking instruments, appliances and machines, n.e.s.","Tokyo, Japan",35.6895,139.6917
"Other measuring or checking instruments, appliances and machines, n.e.s.","Munich, Germany",48.1351,11.582
"Other measuring or checking instruments, appliances and machines, n.e.s.","San Jose, California, USA",37.3382,-121.8863
Parts and accessories for measuring or checking instruments,"Nagoya, Japan",35.1815,136.9066
Parts and accessories for measuring or checking instruments,"Stuttgart, Germany",48.7758,9.1829
Parts and accessories for measuring or checking instruments,"Shenzhen, China",22.5431,114.0579
Parts and accessories for measuring or checking instruments,"Chicago, Illinois, USA",41.8781,-87.6298
Parts and accessories for measuring or checking instruments,"Bangalore, India",12.9716,77.5946
Towers and lattice masts of iron or steel,"Lubbock, Texas, USA",33.5779,-101.8552
Towers and lattice masts of iron or steel,"Jiangyin, Jiangsu, China",31.9194,120.2853
Towers and lattice masts of iron or steel,"Mumbai, Maharashtra, India",19.076,72.8777
Towers and lattice masts of iron or steel,"Bergamo, Lombardy, Italy",45.6983,9.6773
Towers and lattice masts of iron or steel,"São José dos Campos, São Paulo, Brazil",-23.2237,-45.9009
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7849,121.0031
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Bangalore, India",12.9716,77.5946
Electronic integrated circuits,"Shenzhen, China",22.5431,114.0579
Static Converters; Adapters,"Shenzhen, Guangdong, China",22.543096,114.057865
Static Converters; Adapters,"Penang, Malaysia",5.416396,100.33271
Static Converters; Adapters,"Bangalore, Karnataka, India",12.971599,77.594566
Static Converters; Adapters,"San Jose, California, USA",37.338208,-121.886329
Static Converters; Adapters,"Munich, Bavaria, Germany",48.135125,11.581981
Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel,"Pohang, South Korea",36.019,129.3435
Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel,"Linfen, Shanxi, China",36.088,111.5189
Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel,"Jamshedpur, Jharkhand, India",22.8056,86.2031
Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel,"Hamilton, Ontario, Canada",43.2557,-79.8711
Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel,"Dunkerque, Hauts-de-France, France",51.0343,2.3778
Stainless steel flanges,"Pune, India",18.5204,73.8567
Stainless steel flanges,"Houston, Texas, USA",29.7604,-95.3698
Stainless steel flanges,"Shanghai, China",31.2304,121.4737
Stainless steel flanges,"Dusseldorf, Germany",51.2277,6.7735
Stainless steel flanges,"Osaka, Japan",34.6937,135.5023
"Bars and rods, of high-speed steel","South Boston, Virginia, USA",36.6981,-78.9014
"Bars and rods, of high-speed steel","Krefeld, North Rhine-Westphalia, Germany",51.3388,6.5853
"Bars and rods, of high-speed steel","Takamatsu, Kagawa, Japan",34.3428,134.0466
"Bars and rods, of high-speed steel","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Bars and rods, of high-speed steel","Sheffield, South Yorkshire, United Kingdom",53.3811,-1.4701
"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel","Pohang, South Korea",36.019,129.3435
"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel","Jamshedpur, India",22.8046,86.2029
"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel","Hamilton, Ontario, Canada",43.2557,-79.8711
"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel","Essen, Germany",51.4556,7.0116
"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded, of other alloy steel","São Paulo, Brazil",-23.5505,-46.6333
"Butt welding fittings, of iron or steel","Houston, Texas, USA",29.7604,-95.3698
"Butt welding fittings, of iron or steel","Mumbai, Maharashtra, India",19.076,72.8777
"Butt welding fittings, of iron or steel","Shanghai, China",31.2304,121.4737
"Butt welding fittings, of iron or steel","Milan, Italy",45.4642,9.19
"Butt welding fittings, of iron or steel","Dusseldorf, Germany",51.2277,6.7735
"Flat-rolled products of stainless steel, hot-rolled, in coils","Outokumpu Stainless USA, LLC, Calvert, Alabama, USA",31.1685,-87.7453
"Flat-rolled products of stainless steel, hot-rolled, in coils","Aperam Stainless Europe, Genk, Belgium",51.0214,5.4661
"Flat-rolled products of stainless steel, hot-rolled, in coils","Jindal Stainless (Hisar) Limited, Hisar, Haryana, India",29.1492,75.7217
"Flat-rolled products of stainless steel, hot-rolled, in coils","Nippon Steel Corporation, Kimitsu, Chiba, Japan",35.3108,139.9209
"Flat-rolled products of stainless steel, hot-rolled, in coils","Posco, Pohang, South Korea",36.019,129.3435
"Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not in coils","Dunkirk, France",51.0493,2.3768
"Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not in coils","Port Talbot, Wales, United Kingdom",51.5851,-3.7777
"Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not in coils","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not in coils","Pohang, South Korea",36.019,129.3435
"Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not in coils","Monessen, Pennsylvania, USA",40.1548,-79.8823
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.3062,-111.8413
Electronic integrated circuits,"Samsung Electronics, Hwaseong, Gyeonggi Province, South Korea",37.2069,126.8169
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7945,120.9937
Electronic integrated circuits,"GlobalFoundries, Malta, New York, USA",42.9816,-73.7987
Electronic integrated circuits,"Micron Technology, Boise, Idaho, USA",43.615,-116.2023
Objective Lenses for Cameras,"Canon Inc., Utsunomiya, Tochigi, Japan",36.5536,139.8828
Objective Lenses for Cameras,"Nikon Corporation, Tochigi, Japan",36.5658,139.8836
Objective Lenses for Cameras,"Sony Semiconductor Manufacturing Corporation, Kumamoto, Japan",32.8031,130.7079
Objective Lenses for Cameras,"Tamron Co., Ltd., Saitama, Japan",35.8617,139.6455
Objective Lenses for Cameras,"Sigma Corporation, Aizu, Fukushima, Japan",37.4907,139.9308
Parts and Accessories for Photographic Cameras and Projectors,"Shenzhen, China",22.543096,114.057865
Parts and Accessories for Photographic Cameras and Projectors,"Yokohama, Japan",35.443707,139.638031
Parts and Accessories for Photographic Cameras and Projectors,"Wetzlar, Germany",50.568056,8.512778
Parts and Accessories for Photographic Cameras and Projectors,"Rochester, New York, USA",43.156578,-77.608849
Parts and Accessories for Photographic Cameras and Projectors,"Hsinchu, Taiwan",24.803947,120.964708
Coaxial Cable and Other Coaxial Electric Conductors,"Nashville, Tennessee, USA",36.1626638,-86.7816016
Coaxial Cable and Other Coaxial Electric Conductors,"Prysmian Group, Lexington, South Carolina, USA",33.981536,-81.236211
Coaxial Cable and Other Coaxial Electric Conductors,"Belden Inc., Richmond, Indiana, USA",39.8289369,-84.8902382
Coaxial Cable and Other Coaxial Electric Conductors,"CommScope, Claremont, North Carolina, USA",35.7045777,-81.1514926
Coaxial Cable and Other Coaxial Electric Conductors,"Amphenol, Nogales, Sonora, Mexico",31.3312386,-110.9390717
Coaxial Cable and Other Coaxial Electric Conductors,"Fujikura Ltd., Sakura, Chiba, Japan",35.7128116,140.2255773
"Lenses, Prisms, Mirrors and Other Optical Elements","Rochester, New York, USA",43.1566,-77.6088
"Lenses, Prisms, Mirrors and Other Optical Elements","Wetzlar, Germany",50.5618,8.5006
"Lenses, Prisms, Mirrors and Other Optical Elements","Tokyo, Japan",35.6895,139.6917
"Lenses, Prisms, Mirrors and Other Optical Elements","Shenzhen, China",22.5431,114.0579
"Lenses, Prisms, Mirrors and Other Optical Elements","Zurich, Switzerland",47.3769,8.5417
"Boards, Panels, Consoles, Desks, Cabinets for Electric Control","Friedberg, Germany",50.3397,8.7558
"Boards, Panels, Consoles, Desks, Cabinets for Electric Control","Raleigh, North Carolina, USA",35.7796,-78.6382
"Boards, Panels, Consoles, Desks, Cabinets for Electric Control","Shanghai, China",31.2304,121.4737
"Boards, Panels, Consoles, Desks, Cabinets for Electric Control","Pune, India",18.5204,73.8567
"Boards, Panels, Consoles, Desks, Cabinets for Electric Control","Vasteras, Sweden",59.6162,16.5528
"Polyethers, in primary forms","Baytown, Texas, USA",29.7298,-94.9548
"Polyethers, in primary forms","Antwerp, Belgium",51.2194,4.4025
"Polyethers, in primary forms","Ludwigshafen, Germany",49.4811,8.4464
"Polyethers, in primary forms","Seoul, South Korea",37.5665,126.978
"Polyethers, in primary forms","Shanghai, China",31.2304,121.4737
"Flat-rolled iron or non-alloy steel, hot-rolled, of a width of 600 mm or more, in coils, not further worked than hot-rolled, pickled","ArcelorMittal Dofasco, Hamilton, Ontario, Canada",43.2612,-79.8655
"Flat-rolled iron or non-alloy steel, hot-rolled, of a width of 600 mm or more, in coils, not further worked than hot-rolled, pickled","Nippon Steel & Sumitomo Metal Corporation, Kimitsu, Japan",35.3125,139.918
"Flat-rolled iron or non-alloy steel, hot-rolled, of a width of 600 mm or more, in coils, not further worked than hot-rolled, pickled","POSCO, Pohang, South Korea",36.019,129.3435
"Flat-rolled iron or non-alloy steel, hot-rolled, of a width of 600 mm or more, in coils, not further worked than hot-rolled, pickled","Tata Steel, Jamshedpur, India",22.8046,86.2029
"Flat-rolled iron or non-alloy steel, hot-rolled, of a width of 600 mm or more, in coils, not further worked than hot-rolled, pickled","United States Steel Corporation, Gary, Indiana, USA",41.5934,-87.3473
"Other screws and bolts, whether or not with their nuts or washers, of iron or steel","Fastenal Company, Winona, Minnesota, USA",44.0216,-91.6423
"Other screws and bolts, whether or not with their nuts or washers, of iron or steel","Illinois Tool Works Inc., Glenview, Illinois, USA",42.079,-87.8154
"Other screws and bolts, whether or not with their nuts or washers, of iron or steel","Bossard Group, Zug, Switzerland",47.1724,8.5176
"Other screws and bolts, whether or not with their nuts or washers, of iron or steel","PennEngineering, Danboro, Pennsylvania, USA",40.3443,-75.1338
"Other screws and bolts, whether or not with their nuts or washers, of iron or steel","Nippon Steel Corporation, Tokyo, Japan",35.6895,139.6917
Prepared unrecorded media for sound recording or similar recording of other phenomena,"Sony Corporation, Tagajo, Japan",38.2975,141.0279
Prepared unrecorded media for sound recording or similar recording of other phenomena,"Verbatim Corporation, Charlotte, North Carolina, USA",35.2271,-80.8431
Prepared unrecorded media for sound recording or similar recording of other phenomena,"TDK Corporation, Chikumagawa, Japan",36.4887,138.1738
Sheets and plates made of polarizing material,"Suminoe-ku, Osaka, Japan",34.6172,135.4939
Sheets and plates made of polarizing material,"Tain-l'Hermitage, France",45.065,4.8437
Sheets and plates made of polarizing material,"Seoul, South Korea",37.5665,126.978
Sheets and plates made of polarizing material,"Taoyuan City, Taiwan",24.9931,121.3
Plastic articles for medical use,"Baxter International Inc., Mountain Home, Arkansas, USA",36.3358,-92.3846
Plastic articles for medical use,"BD (Becton, Dickinson and Company), Franklin Lakes, New Jersey, USA",41.0162,-74.2054
Plastic articles for medical use,"Fresenius Medical Care, Ogden, Utah, USA",41.223,-111.9738
Plastic articles for medical use,"Medtronic, Galway, Ireland",53.2707,-9.0568
Plastic articles for medical use,"Smith & Nephew, Hull, United Kingdom",53.757,-0.3367
"Tubes, pipes and hoses, of plastics","Mannheim, Germany",49.4875,8.466
"Tubes, pipes and hoses, of plastics","Suzhou, China",31.2989,120.5853
"Tubes, pipes and hoses, of plastics","Columbus, Ohio, USA",39.9612,-82.9988
"Tubes, pipes and hoses, of plastics","Pune, India",18.5204,73.8567
"Tubes, pipes and hoses, of plastics","Lyon, France",45.764,4.8357
Electronic integrated circuits,"Intel Corporation, Santa Clara, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Taiwan Semiconductor Manufacturing Company, Hsinchu, Taiwan",24.7849,120.99
Electronic integrated circuits,"Samsung Electronics, Suwon, South Korea",37.2636,127.0286
Electronic integrated circuits,"Texas Instruments, Dallas, Texas, USA",32.7767,-96.797
Electronic integrated circuits,"Broadcom Inc., San Jose, California, USA",37.3382,-121.8863
"Bars and rods, of iron or non-alloy steel, hot-rolled, twisted","Gwangyang, South Korea",34.9342,127.6959
"Bars and rods, of iron or non-alloy steel, hot-rolled, twisted","Linzhou, China",36.0835,113.8002
"Bars and rods, of iron or non-alloy steel, hot-rolled, twisted","Durgapur, India",23.5204,87.3119
"Bars and rods, of iron or non-alloy steel, hot-rolled, twisted","Hamilton, Ontario, Canada",43.2557,-79.8711
"Bars and rods, of iron or non-alloy steel, hot-rolled, twisted","Pohang, South Korea",36.019,129.3435
Drive-axles with differential,"Marysville, Ohio, USA",40.2364,-83.3672
Drive-axles with differential,"Rochester Hills, Michigan, USA",42.6583,-83.1499
Drive-axles with differential,"Bursa, Turkey",40.1828,29.0665
Drive-axles with differential,"Szeged, Hungary",46.253,20.1414
Drive-axles with differential,"Tlalnepantla, Mexico",19.553,-99.1947
"Tubes, pipes and hollow profiles, of iron or steel","Hickman, Arkansas, USA",35.9223,-89.6756
"Tubes, pipes and hollow profiles, of iron or steel","Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Tubes, pipes and hollow profiles, of iron or steel","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Tubes, pipes and hollow profiles, of iron or steel","Duisburg, North Rhine-Westphalia, Germany",51.4344,6.7623
"Tubes, pipes and hollow profiles, of iron or steel","Shanghai, China",31.2304,121.4737
Road wheels and parts and accessories thereof,"Detroit, Michigan, USA",42.3314,-83.0458
Road wheels and parts and accessories thereof,"Nagoya, Aichi, Japan",35.1815,136.9066
Road wheels and parts and accessories thereof,"Stuttgart, Baden-Württemberg, Germany",48.7758,9.1829
Road wheels and parts and accessories thereof,"Pune, Maharashtra, India",18.5204,73.8567
Road wheels and parts and accessories thereof,"Shanghai, China",31.2304,121.4737
"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","Yazaki Corporation, El Paso, Texas, USA",31.7619,-106.485
"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","Delphi Technologies, Warren, Ohio, USA",41.2376,-80.8184
"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","Sumitomo Electric Wiring Systems, Bowling Green, Kentucky, USA",36.9685,-86.4808
"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","Leoni AG, Kitzingen, Germany",49.7432,10.1579
"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","Furukawa Electric Co., Ltd., Yokohama, Japan",35.4437,139.638
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Alcoa Corporation, Davenport Works, Iowa, USA",41.5583,-90.6043
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Arconic, Tennessee Operations, Alcoa, Tennessee, USA",35.7892,-83.9738
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Novelis Inc., Oswego Works, Oswego, New York, USA",43.4553,-76.5105
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Norsk Hydro, Karmøy Rolling Mill, Karmøy, Norway",59.3316,5.2604
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Constellium, Neuf-Brisach Plant, Biesheim, France",48.0191,7.5405
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","Hindalco Industries Limited, Hirakud FRP, Odisha, India",21.5222,83.8827
"Aluminum alloys, plates, sheets and strip, over 0.2mm thick","AMAG Austria Metall AG, Ranshofen, Austria",48.2304,13.036
"Parts of aeroplanes or helicopters, n.e.s.","Toulouse, France",43.6045,1.4442
"Parts of aeroplanes or helicopters, n.e.s.","Everett, Washington, USA",47.9239,-122.2171
"Parts of aeroplanes or helicopters, n.e.s.","Nagoya, Japan",35.1815,136.9066
"Parts of aeroplanes or helicopters, n.e.s.","Hamburg, Germany",53.5511,9.9937
"Parts of aeroplanes or helicopters, n.e.s.","Bengaluru, India",12.9716,77.5946
"Structures and parts of structures, n.e.s., of iron or steel","Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Structures and parts of structures, n.e.s., of iron or steel","Jamshedpur, Jharkhand, India",22.8046,86.2029
"Structures and parts of structures, n.e.s., of iron or steel","Düsseldorf, North Rhine-Westphalia, Germany",51.2277,6.7735
"Structures and parts of structures, n.e.s., of iron or steel","Shanghai, China",31.2304,121.4737
"Structures and parts of structures, n.e.s., of iron or steel","São Paulo, Brazil",-23.5505,-46.6333
"New pneumatic tyres, of rubber, of a kind used on aircraft","Akron, Ohio, USA",41.0814,-81.519
"New pneumatic tyres, of rubber, of a kind used on aircraft","Clermont-Ferrand, France",45.7772,3.087
"New pneumatic tyres, of rubber, of a kind used on aircraft","Tokyo, Japan",35.6895,139.6917
"New pneumatic tyres, of rubber, of a kind used on aircraft","Hannover, Germany",52.3759,9.732
"New pneumatic tyres, of rubber, of a kind used on aircraft","Bengaluru, India",12.9716,77.5946
Aluminum tubes and pipes,"Kaiserslautern, Germany",49.4401,7.7491
Aluminum tubes and pipes,"Henan, China",34.7676,113.4668
Aluminum tubes and pipes,"Lublin, Poland",51.2465,22.5684
Aluminum tubes and pipes,"São Paulo, Brazil",-23.5505,-46.6333
Aluminum tubes and pipes,"Chicago, Illinois, USA",41.8781,-87.6298
Gear boxes and parts thereof,"Friedrichshafen, Germany",47.6561,9.4759
Gear boxes and parts thereof,"Auburn Hills, Michigan, USA",42.6875,-83.2341
Gear boxes and parts thereof,"Chennai, India",13.0827,80.2707
Gear boxes and parts thereof,"Shanghai, China",31.2304,121.4737
Gear boxes and parts thereof,"Graz, Austria",47.0707,15.4395
"New pneumatic tires, of rubber of a kind used on motor cars","Bridgestone Corporation, Kurume, Japan",33.3196,130.5081
"New pneumatic tires, of rubber of a kind used on motor cars","Michelin, Clermont-Ferrand, France",45.764,3.087
"New pneumatic tires, of rubber of a kind used on motor cars","Goodyear Tire & Rubber Company, Akron, Ohio, USA",41.0814,-81.5192
"New pneumatic tires, of rubber of a kind used on motor cars","Continental AG, Hanover, Germany",52.3791,9.739
"New pneumatic tires, of rubber of a kind used on motor cars","Pirelli & C. S.p.A., Milan, Italy",45.4642,9.19
Clutches and parts thereof,"Schweinfurt, Germany",50.0493,10.2218
Clutches and parts thereof,"Saitama, Japan",35.8617,139.6455
Clutches and parts thereof,"Pune, India",18.5204,73.8567
Clutches and parts thereof,"Sao Bernardo do Campo, Brazil",-23.6939,-46.565
Clutches and parts thereof,"Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Transmission shafts, including cam shafts and crank shafts","Mladá Boleslav, Czech Republic",50.4112,14.9036
"Transmission shafts, including cam shafts and crank shafts","Stuttgart, Germany",48.7758,9.1829
"Transmission shafts, including cam shafts and crank shafts","Pune, India",18.5204,73.8567
"Transmission shafts, including cam shafts and crank shafts","Detroit, Michigan, USA",42.3314,-83.0458
"Transmission shafts, including cam shafts and crank shafts","Toyota, Aichi, Japan",35.083,137.1569
Optical media for the recording of software,"Sony DADC, Terre Haute, Indiana, USA",39.442,-87.4083
Optical media for the recording of software,"Technicolor, Piaseczno, Poland",52.0768,21.0307
Optical media for the recording of software,"Ritek Corporation, Hsinchu, Taiwan",24.8138,120.9675
Optical media for the recording of software,"CMC Magnetics Corporation, Lungtan, Taiwan",24.8636,121.2162
Optical media for the recording of software,"Moser Baer, Greater Noida, India",28.4744,77.503
Sheets and plates of polarizing material,"Sumika Technology Co., Ltd., Kaohsiung, Taiwan",22.6273,120.3014
Sheets and plates of polarizing material,"Nitto Denko Corporation, Osaka, Japan",34.6863,135.5197
Sheets and plates of polarizing material,"LG Chem, Seoul, South Korea",37.5665,126.978
Sheets and plates of polarizing material,"3M Company, St. Paul, Minnesota, USA",44.9537,-93.09
Sheets and plates of polarizing material,"Polatechno Co., Ltd., Joetsu, Japan",37.1484,138.2364
Nonwovens,"Berry Global, Inc., Evansville, Indiana, USA",37.9722,-87.5558
Nonwovens,"Freudenberg Performance Materials, Weinheim, Germany",49.5488,8.6611
Nonwovens,"Ahlstrom-Munksjö, Turin, Italy",45.0703,7.6869
Nonwovens,"Johns Manville, Waterville, Ohio, USA",41.5006,-83.718
Nonwovens,"Pegas Nonwovens, Znojmo, Czech Republic",48.8555,16.0488
Maize (corn) starch,"Argo, Illinois, USA",41.7889,-87.9003
Maize (corn) starch,"Cedar Rapids, Iowa, USA",41.9779,-91.6656
